x,y,z
x,y,z
[-1.81815099 -2.22614903  6.25476526],n-fold
[-1.30248126 -2.59222104  5.82491242],n-fold
[-1.46575826 -1.58998192  6.21370977],n-fold
[-2.13439942 -2.77695596  6.16760671],n-fold
[-2.27280355 -1.70686019  6.42218345],n-fold
[-1.52888513 -2.67994017  5.99965149],"Aruco, [0]"
[-2.35549987 -2.83133323  6.27258728],"Aruco, [3]"
[-1.6981172  -1.64925663  6.38000823],"Aruco, [1]"
[-2.04002977 -2.27847903  6.36000081],"Aruco, [2]"
[-2.49036354 -1.74194461  6.48698434],"Aruco, [8]"
x,y,z
[-1.30401867 -2.60027263  5.82917161],n-fold
[-2.13833153 -2.78830056  6.18155111],n-fold
[-1.81894765 -2.23432817  6.25719419],n-fold
[-1.53132564 -2.68748495  6.00510243],"Aruco, [0]"
[-2.37275495 -2.85814341  6.32152658],"Aruco, [3]"
[-1.70549817 -1.66622496  6.40459486],"Aruco, [1]"
[-2.02341046 -2.26909891  6.31130597],"Aruco, [2]"
[-2.48817299 -1.75071641  6.48698559],"Aruco, [8]"
x,y,z
[-1.82950692 -2.25289747  6.29011177],n-fold
[-1.31406603 -2.61869909  5.86098059],n-fold
[-2.29305729 -1.74354325  6.48833376],n-fold
[-2.14680825 -2.80406526  6.20847277],n-fold
[-1.48059633 -1.62318316  6.26592393],n-fold
[-1.52856069 -2.68453322  5.98821012],"Aruco, [0]"
[-1.71048804 -1.68070891  6.41910171],"Aruco, [1]"
[-2.38662231 -2.88140468  6.36711082],"Aruco, [3]"
[-2.03907287 -2.29245917  6.35830645],"Aruco, [2]"
[-2.52460117 -1.78826326  6.59043859],"Aruco, [8]"
x,y,z
[-1.31686121 -2.63316489  5.87858744],n-fold
[-1.83361954 -2.26921199  6.31362491],n-fold
[-2.14775908 -2.81622593  6.22283232],n-fold
[-2.30014881 -1.76349313  6.52322945],n-fold
[-1.48474763 -1.64037227  6.28933359],n-fold
[-1.52862255 -2.69345546  5.99602978],"Aruco, [0]"
[-2.36623741 -2.86838512  6.32431387],"Aruco, [3]"
[-1.72065555 -1.70377082  6.46564219],"Aruco, [1]"
[-2.05249745 -2.31874016  6.41019497],"Aruco, [2]"
[-2.51426091 -1.79321087  6.57686076],"Aruco, [8]"
x,y,z
[-1.82783892 -2.27604423  6.31318303],n-fold
[-1.48486276 -1.65555459  6.3090287 ],n-fold
[-2.14052825 -2.81971516  6.21993845],n-fold
[-2.30394027 -1.78158026  6.55619756],n-fold
[-1.52484026 -2.70296688  6.00322299],"Aruco, [0]"
[-2.35962477 -2.87365373  6.32526754],"Aruco, [3]"
[-1.70805595 -1.70543473  6.43681379],"Aruco, [1]"
[-2.02939428 -2.30705729  6.36152028],"Aruco, [2]"
[-2.49236454 -1.79554821  6.54454356],"Aruco, [8]"
x,y,z
[-1.83029067 -2.28979687  6.32680748],n-fold
[-1.32088714 -2.66317297  5.91599939],n-fold
[-2.1412037  -2.82980632  6.22813676],n-fold
[-1.51136011 -2.68673291  5.95187931],"Aruco, [0]"
[-2.30799728 -2.8179781   6.19127355],"Aruco, [3]"
[-1.67381535 -1.68396186  6.31367143],"Aruco, [1]"
[-1.97384869 -2.25760139  6.19740689],"Aruco, [2]"
[-2.47231826 -1.79245473  6.49912492],"Aruco, [8]"
x,y,z
[-1.83774653 -2.30831012  6.35263111],n-fold
[-2.32259886 -1.82317061  6.62589962],n-fold
[-2.15021558 -2.84993158  6.25696219],n-fold
[-1.3237974  -2.67560416  5.925171  ],n-fold
[-1.48985112 -1.68746138  6.33792854],n-fold
[-1.54072514 -2.74506848  6.06132806],"Aruco, [0]"
[-1.69673995 -1.72156795  6.40642867],"Aruco, [1]"
[-2.35696486 -2.88783931  6.32873604],"Aruco, [3]"
[-2.02849062 -2.32738838  6.36698259],"Aruco, [2]"
[-2.47039752 -1.80570431  6.5055426 ],"Aruco, [8]"
x,y,z
[-1.84499982 -2.32781905  6.38046175],n-fold
[-1.49794496 -1.7092493   6.36914859],n-fold
[-2.15846631 -2.86950012  6.28775405],n-fold
[-1.33443618 -2.70027092  5.96404453],n-fold
[-2.34205184 -1.85459017  6.69367388],n-fold
[-1.56549392 -2.79421892  6.15481131],"Aruco, [0]"
[-2.37107923 -2.91498781  6.37551247],"Aruco, [3]"
[-1.71790531 -1.75726847  6.49271179],"Aruco, [1]"
[-2.08600197 -2.40415507  6.55406284],"Aruco, [2]"
[-2.5756966  -1.89848659  6.79665641],"Aruco, [8]"
x,y,z
[-1.85144961 -2.34959439  6.41547218],n-fold
[-1.33862305 -2.71634651  5.98568385],n-fold
[-1.50314907 -1.73103047  6.40245121],n-fold
[-2.16721093 -2.89279864  6.32688219],n-fold
[-2.3454634  -1.87492639  6.72302646],n-fold
[-1.56790963 -2.80844524  6.17232216],"Aruco, [0]"
[-2.40153229 -2.96398926  6.47082875],"Aruco, [3]"
[-1.74276971 -1.79861231  6.59611242],"Aruco, [1]"
[-2.06535449 -2.39520513  6.50144581],"Aruco, [2]"
[-2.60121407 -1.93662304  6.88742112],"Aruco, [8]"
x,y,z
[-1.8544934  -2.36755836  6.43216743],n-fold
[-1.50428799 -1.74933517  6.41663784],n-fold
[-1.34407235 -2.73611415  6.00907429],n-fold
[-2.35195642 -1.89804587  6.75409383],n-fold
[-2.17467251 -2.91350392  6.35578094],n-fold
[-1.57609584 -2.83201726  6.20443552],"Aruco, [0]"
[-2.43013538 -3.01051045  6.56162923],"Aruco, [3]"
[-1.74550855 -1.8181552   6.61491934],"Aruco, [1]"
[-2.07926552 -2.42623281  6.55390218],"Aruco, [2]"
[-2.6017464  -1.95549662  6.90386938],"Aruco, [8]"
x,y,z
[-1.85782047 -2.38271072  6.44535529],n-fold
[-1.34839955 -2.7507725   6.02231921],n-fold
[-2.1776012  -2.92572511  6.3668627 ],n-fold
[-2.35573619 -1.91510968  6.77269847],n-fold
[-1.50665115 -1.76567508  6.42941635],n-fold
[-1.58012861 -2.8466626   6.21801403],"Aruco, [0]"
[-2.44705122 -3.03968267  6.61209113],"Aruco, [3]"
[-1.75636201 -1.84258224  6.65935958],"Aruco, [1]"
[-2.10813778 -2.4696658   6.648425  ],"Aruco, [2]"
[-2.57414197 -1.94995175  6.84146132],"Aruco, [8]"
x,y,z
[-1.51095463 -1.78108956  6.45199942],n-fold
[-1.86053573 -2.39423993  6.4604335 ],n-fold
[-2.36164927 -1.93141411  6.80197155],n-fold
[-1.3556073  -2.76904113  6.05206694],n-fold
[-2.18535426 -2.94265568  6.39693484],n-fold
[-1.58838925 -2.86631017  6.25049284],"Aruco, [0]"
[-2.42497257 -3.0208355   6.56153077],"Aruco, [3]"
[-1.74865378 -1.84665858  6.63956594],"Aruco, [1]"
[-2.10758165 -2.47833468  6.65355846],"Aruco, [2]"
[-2.62501691 -1.99974382  6.98815253],"Aruco, [8]"
x,y,z
[-1.51371108 -1.79409392  6.47673413],n-fold
[-2.37467274 -1.95322376  6.85939573],n-fold
[-1.86649949 -2.41017811  6.49484674],n-fold
[-1.36140953 -2.78452144  6.08332243],n-fold
[-2.18831158 -2.95330126  6.41992399],n-fold
[-1.58777676 -2.87008772  6.25643864],"Aruco, [0]"
[-1.75465238 -1.86363789  6.67665704],"Aruco, [1]"
[-2.45629671 -3.06634997  6.6613742 ],"Aruco, [3]"
[-2.10270615 -2.48073243  6.65379481],"Aruco, [2]"
[-2.62244537 -2.00951233  7.0037265 ],"Aruco, [8]"
x,y,z
[-2.37321573 -1.96497307  6.87675446],n-fold
[-1.87692158 -2.4329629   6.54532499],n-fold
[-1.51899749 -1.81197842  6.51447714],n-fold
[-2.19635728 -2.97104143  6.45789261],n-fold
[-1.36413111 -2.7939763   6.10074675],n-fold
[-1.5984384  -2.89373131  6.30683344],"Aruco, [0]"
[-1.75910364 -1.87988967  6.7107083 ],"Aruco, [1]"
[-2.45241486 -3.06967878  6.66598235],"Aruco, [3]"
[-2.13259102 -2.52538866  6.76157583],"Aruco, [2]"
[-2.63661307 -2.0333873   7.06527657],"Aruco, [8]"
x,y,z
[-2.37988133 -1.98342604  6.91479883],n-fold
[-1.52620387 -1.83102666  6.55261679],n-fold
[-1.88601322 -2.45282715  6.58705652],n-fold
[-2.21365768 -2.99957316  6.52086738],n-fold
[-1.37431767 -2.81350759  6.14166182],n-fold
[-1.60719757 -2.91164374  6.34349097],"Aruco, [0]"
[-1.76548446 -1.89880546  6.74385579],"Aruco, [1]"
[-2.4479207  -3.06949066  6.66889146],"Aruco, [3]"
[-2.14276127 -2.54693466  6.8097657 ],"Aruco, [2]"
[-2.63779884 -2.0487064   7.08843773],"Aruco, [8]"
x,y,z
[-1.8918171  -2.46693301  6.61884897],n-fold
[-2.38477724 -1.99838542  6.94914649],n-fold
[-1.53639064 -1.85158653  6.60454485],n-fold
[-2.22474697 -3.01883576  6.56724984],n-fold
[-1.38348007 -2.83025886  6.1803548 ],n-fold
[-1.5727494  -2.85103     6.21366565],"Aruco, [0]"
[-2.4419429  -3.06687012  6.66775603],"Aruco, [3]"
[-1.78008838 -1.92335123  6.81277378],"Aruco, [1]"
[-2.13894689 -2.54961479  6.81109167],"Aruco, [2]"
[-2.64380465 -2.06314577  7.12711405],"Aruco, [8]"
x,y,z
[-2.39404853 -2.01653778  6.99873056],n-fold
[-1.90937222 -2.49655417  6.69538293],n-fold
[-1.5433675  -1.86790605  6.64440393],n-fold
[-2.23086073 -3.03189851  6.60215587],n-fold
[-1.39408562 -2.84934574  6.22801911],n-fold
[-1.59384275 -2.88654129  6.29924863],"Aruco, [0]"
[-2.4717388  -3.10971712  6.76915615],"Aruco, [3]"
[-1.77811596 -1.9300447   6.82180777],"Aruco, [1]"
[-2.16697767 -2.58992095  6.91736047],"Aruco, [2]"
[-2.60363577 -2.04452147  7.04535856],"Aruco, [8]"
x,y,z
[-1.91389375 -2.50737338  6.72516088],n-fold
[-2.39351378 -2.02416683  7.0168783 ],n-fold
[-2.24183361 -3.05059971  6.65021774],n-fold
[-1.40357062 -2.86726649  6.27380547],n-fold
[-1.55118677 -1.88399668  6.68833427],n-fold
[-1.59290892 -2.88606114  6.30409578],"Aruco, [0]"
[-2.4092739  -3.03670075  6.61464576],"Aruco, [3]"
[-1.77675553 -1.93635708  6.82638338],"Aruco, [1]"
[-2.16057398 -2.58989631  6.91579266],"Aruco, [2]"
[-2.64441697 -2.08209409  7.17078461],"Aruco, [8]"
x,y,z
[-1.91792775 -2.51427316  6.75377633],n-fold
[-1.4079579  -2.87329703  6.29904947],n-fold
[-2.24321505 -3.0524294   6.66862072],n-fold
[-2.39428664 -2.02867394  7.03846122],n-fold
[-1.55795423 -1.89492078  6.72849062],n-fold
[-1.62524026 -2.94319729  6.44089376],"Aruco, [0]"
[-2.47956923 -3.12515394  6.82316237],"Aruco, [3]"
[-1.79873262 -1.96360218  6.93005511],"Aruco, [1]"
[-2.17391337 -2.60756879  6.97580525],"Aruco, [2]"
[-2.6259918  -2.07199134  7.14245436],"Aruco, [8]"
x,y,z
[-1.92376249 -2.52078702  6.783986  ],n-fold
[-1.41511388 -2.88219559  6.33325099],n-fold
[-2.25150861 -3.06116848  6.70358502],n-fold
[-2.40070347 -2.0353306   7.07147698],n-fold
[-1.56267481 -1.90096621  6.7566164 ],n-fold
[-1.64773265 -2.976704    6.53246637],"Aruco, [0]"
[-1.80626211 -1.97279125  6.96725333],"Aruco, [1]"
[-2.49344221 -3.13899737  6.87057391],"Aruco, [3]"
[-2.17155215 -2.60288596  6.97600704],"Aruco, [2]"
[-2.67208869 -2.10961317  7.28507324],"Aruco, [8]"
x,y,z
[-1.42196804 -2.88679826  6.36108222],n-fold
[-1.56775828 -1.90457628  6.78046716],n-fold
[-1.93095638 -2.52649169  6.81579866],n-fold
[-2.40604143 -2.0392888   7.09930271],n-fold
[-2.26116141 -3.06944713  6.74138262],n-fold
[-1.64800598 -2.96992951  6.53585048],"Aruco, [0]"
[-2.48999312 -3.1305354   6.8718189 ],"Aruco, [3]"
[-1.80657422 -1.97212148  6.97516631],"Aruco, [1]"
[-2.16207613 -2.59069541  6.95915345],"Aruco, [2]"
[-2.66896683 -2.10633448  7.28972012],"Aruco, [8]"
x,y,z
[-1.57440348 -1.91004938  6.8141768 ],n-fold
[-1.93840887 -2.53192869  6.84983452],n-fold
[-2.40720215 -2.03858413  7.11619394],n-fold
[-2.26943855 -3.07467234  6.77496222],n-fold
[-1.43099584 -2.89406542  6.3975996 ],n-fold
[-1.6479646  -2.96105257  6.53586957],"Aruco, [0]"
[-1.80424504 -1.96747239  6.97529029],"Aruco, [1]"
[-2.52556112 -3.16915859  6.97930031],"Aruco, [3]"
[-2.18138537 -2.61040483  7.03433109],"Aruco, [2]"
[-2.65955962 -2.09842872  7.27953613],"Aruco, [8]"
x,y,z
[-1.94867117 -2.54108347  6.89453818],n-fold
[-2.41416895 -2.04364519  7.15005575],n-fold
[-1.58274271 -1.91634455  6.85219845],n-fold
[-1.44291861 -2.90686298  6.44894292],n-fold
[-2.28100431 -3.08561445  6.82141126],n-fold
[-1.67497324 -2.99899122  6.647163  ],"Aruco, [0]"
[-1.80470256 -1.96509147  6.98499793],"Aruco, [1]"
[-2.51973441 -3.15913998  6.97745269],"Aruco, [3]"
[-2.17899495 -2.60339627  7.03519311],"Aruco, [2]"
[-2.66393599 -2.09976332  7.3035921 ],"Aruco, [8]"
x,y,z
[-1.95419669 -2.54374892  6.92203886],n-fold
[-2.28843557 -3.09013742  6.85312311],n-fold
[-2.41634528 -2.04290917  7.16791871],n-fold
[-1.59023329 -1.92161135  6.88869181],n-fold
[-1.44859017 -2.90962904  6.47628666],n-fold
[-1.68665673 -3.01291888  6.69822047],"Aruco, [0]"
[-1.81916021 -1.9787429   7.04891296],"Aruco, [1]"
[-2.51602797 -3.1485734   6.97826587],"Aruco, [3]"
[-2.19234757 -2.61449764  7.08764198],"Aruco, [2]"
[-2.67904239 -2.11055074  7.36070805],"Aruco, [8]"
x,y,z
[-1.96220956 -2.54607608  6.95407916],n-fold
[-2.42322948 -2.04378121  7.19621083],n-fold
[-1.45284838 -2.90600246  6.49177059],n-fold
[-1.59610458 -1.92171134  6.91143331],n-fold
[-2.29159462 -3.08603243  6.86877239],n-fold
[-1.68275019 -2.99615083  6.68362224],"Aruco, [0]"
[-1.80481527 -1.95241218  6.98425073],"Aruco, [1]"
[-2.53417304 -3.16316321  7.03646256],"Aruco, [3]"
[-2.20555979 -2.62416929  7.13728223],"Aruco, [2]"
[-2.66897805 -2.0970786   7.34191028],"Aruco, [8]"
x,y,z
[-1.96180008 -2.5370181   6.95700445],n-fold
[-1.59874129 -1.91733123  6.92383932],n-fold
[-1.45529432 -2.90271347  6.50551751],n-fold
[-2.29225876 -3.07846519  6.87438842],n-fold
[-2.43108009 -2.04269458  7.22526836],n-fold
[-1.67595754 -2.97332509  6.65671165],"Aruco, [0]"
[-2.55282224 -3.17789066  7.09267115],"Aruco, [3]"
[-1.87519137 -2.02321215  7.26398786],"Aruco, [1]"
[-2.20799296 -2.61696415  7.14860888],"Aruco, [2]"
[-2.66636978 -2.08710657  7.34184221],"Aruco, [8]"
x,y,z
[-1.46292977 -2.9020784   6.5321416 ],n-fold
[-2.44211201 -2.04297533  7.26149457],n-fold
[-1.96759065 -2.53234986  6.97634859],n-fold
[-1.61085948 -1.92051582  6.96714172],n-fold
[-2.29659529 -3.07207858  6.88905945],n-fold
[-1.6950762 -2.9950789  6.7323691],"Aruco, [0]"
[-2.55044774 -3.16322452  7.0876779 ],"Aruco, [3]"
[-1.85478845 -1.99075846  7.18332266],"Aruco, [1]"
[-2.20840633 -2.60478196  7.14900395],"Aruco, [2]"
[-2.71630118 -2.11834256  7.4818604 ],"Aruco, [8]"
x,y,z
[-1.62538357 -1.92811651  7.01455804],n-fold
[-2.45454854 -2.04947607  7.30258153],n-fold
[-1.64194572 -2.8837916   6.51085081],"Aruco, [0]"
[-2.48512981 -3.07353652  6.91373105],"Aruco, [3]"
[-1.85207276 -1.97984545  7.15987539],"Aruco, [1]"
[-2.18784811 -2.57305739  7.08792979],"Aruco, [2]"
[-2.6544469  -2.06707928  7.31827505],"Aruco, [8]"
x,y,z
[-2.00678681 -2.57011132  7.11398875],n-fold
[-1.64422541 -1.94778135  7.08369922],n-fold
[-2.46472195 -2.06203127  7.34197305],n-fold
[-2.33810743 -3.11381002  7.02958372],n-fold
[-1.49526849 -2.92846872  6.64351311],n-fold
[-1.69413002 -2.96234941  6.71143411],"Aruco, [0]"
[-2.51191188 -3.10585226  7.0045366 ],"Aruco, [3]"
[-1.86375991 -1.99223831  7.20267836],"Aruco, [1]"
[-2.22199563 -2.61297844  7.20520492],"Aruco, [2]"
[-2.6938615  -2.10244587  7.44240697],"Aruco, [8]"
x,y,z
[-2.01076038 -2.57430194  7.1298649 ],n-fold
[-2.34900472 -3.126435    7.0670316 ],n-fold
[-1.51494035 -2.95833824  6.72324377],n-fold
[-2.46462954 -2.06322776  7.34423941],n-fold
[-1.65473402 -1.95996262  7.12678376],n-fold
[-1.77095607 -3.09274072  7.0189794 ],"Aruco, [0]"
[-1.9182267  -2.04918068  7.41621151],"Aruco, [1]"
[-2.62305868 -3.24090983  7.31593187],"Aruco, [3]"
[-2.2927553  -2.69584653  7.43998422],"Aruco, [2]"
[-2.75268075 -2.15011754  7.60653707],"Aruco, [8]"
x,y,z
[-2.02518194 -2.58022523  7.15465962],n-fold
[-1.51655656 -2.94449425  6.70143574],n-fold
[-1.6557379  -1.95130414  7.10302898],n-fold
[-2.47484766 -2.06532921  7.35771481],n-fold
[-2.36157213 -3.12921222  7.08820181],n-fold
[-1.76438452 -3.06266019  6.96124203],"Aruco, [0]"
[-1.87026334 -1.99055486  7.19790572],"Aruco, [1]"
[-2.58463446 -3.18220904  7.19844839],"Aruco, [3]"
[-2.27746713 -2.66518239  7.36390957],"Aruco, [2]"
[-2.73592418 -2.13118173  7.5450687 ],"Aruco, [8]"
x,y,z
[-2.03299453 -2.57446266  7.15813699],n-fold
[-1.66679002 -1.95003446  7.11787445],n-fold
[-2.36957734 -3.12356997  7.09463254],n-fold
[-2.48818542 -2.06544269  7.37877859],n-fold
[-1.52693444 -2.94338005  6.71651289],n-fold
[-1.76335437 -3.04147953  6.93043868],"Aruco, [0]"
[-1.89127187 -1.9979839   7.25335271],"Aruco, [1]"
[-2.58618104 -3.16852205  7.18933552],"Aruco, [3]"
[-2.25000416 -2.62051277  7.25612366],"Aruco, [2]"
[-2.70809202 -2.09911623  7.45395657],"Aruco, [8]"
x,y,z
[-1.6744035  -1.94678415  7.13301931],n-fold
[-2.04373311 -2.57467859  7.18420539],n-fold
[-1.53373665 -2.94110287  6.73223378],n-fold
[-2.37377459 -3.11651084  7.10065023],n-fold
[-2.50022395 -2.06608362  7.4073465 ],n-fold
[-1.77009046 -3.03661712  6.94083452],"Aruco, [0]"
[-2.59195457 -3.16299619  7.2000497 ],"Aruco, [3]"
[-1.93251661 -2.03080517  7.39592563],"Aruco, [1]"
[-2.27425258 -2.63451215  7.32239503],"Aruco, [2]"
[-2.74544332 -2.12025559  7.55162642],"Aruco, [8]"
x,y,z
[-1.67917655 -1.94333154  7.14496855],n-fold
[-1.53479291 -2.93147833  6.72966662],n-fold
[-2.0444279  -2.5658838   7.18239609],n-fold
[-2.37668885 -3.11063165  7.10796599],n-fold
[-2.51123151 -2.06745626  7.43838816],n-fold
[-1.77114588 -3.0271469   6.94208406],"Aruco, [0]"
[-1.93089658 -2.02105085  7.38512618],"Aruco, [1]"
[-2.63472109 -3.205181    7.31698495],"Aruco, [3]"
[-2.28964084 -2.64292363  7.37135638],"Aruco, [2]"
[-2.7454005  -2.11258991  7.55162579],"Aruco, [8]"
x,y,z
[-1.68371275 -1.93796146  7.1497677 ],n-fold
[-2.04942814 -2.56081392  7.1893827 ],n-fold
[-1.54215719 -2.93124446  6.74787544],n-fold
[-2.51689188 -2.06306773  7.44693387],n-fold
[-2.38405644 -3.10865106  7.12246193],n-fold
[-1.77031068 -3.01565432  6.93061451],"Aruco, [0]"
[-1.93616985 -2.01643496  7.39092686],"Aruco, [1]"
[-2.63577214 -3.1947992   7.31285436],"Aruco, [3]"
[-2.29675214 -2.6400138   7.38111638],"Aruco, [2]"
[-2.77060511 -2.12243017  7.61205814],"Aruco, [8]"
x,y,z
[-2.06465481 -2.57380904  7.23987575],n-fold
[-1.69549124 -1.9453751   7.18894495],n-fold
[-2.52741284 -2.06955636  7.48044514],n-fold
[-2.39757953 -3.12020304  7.16520934],n-fold
[-1.55283051 -2.93895379  6.78279064],n-fold
[-1.77693276 -3.01338344  6.94431012],"Aruco, [0]"
[-1.93685346 -2.01022444  7.38397319],"Aruco, [1]"
[-2.61505135 -3.16516994  7.26028483],"Aruco, [3]"
[-2.29552458 -2.6323838   7.37850332],"Aruco, [2]"
[-2.74264915 -2.09979994  7.54237117],"Aruco, [8]"
x,y,z
[-2.07196141 -2.58129173  7.26884867],n-fold
[-1.56280603 -2.95059552  6.82179052],n-fold
[-1.70327301 -1.95324087  7.22101423],n-fold
[-2.53098002 -2.07323317  7.49742599],n-fold
[-2.40594328 -3.12896152  7.19624107],n-fold
[-1.79103254 -3.03249259  6.99800581],"Aruco, [0]"
[-1.93482869 -2.0094227   7.38101758],"Aruco, [1]"
[-2.63314464 -3.18639275  7.31739417],"Aruco, [3]"
[-2.33290957 -2.67552466  7.50364452],"Aruco, [2]"
[-2.76549444 -2.11864324  7.61357085],"Aruco, [8]"
x,y,z
[-2.41274025 -3.13233121  7.21205319],n-fold
[-2.07676788 -2.58250229  7.27853433],n-fold
[-1.56548193 -2.948382    6.8237716 ],n-fold
[-1.70487941 -1.95099978  7.21760057],n-fold
[-2.53631764 -2.07468886  7.5082787 ],n-fold
[-1.79612038 -3.03391824  7.01094762],"Aruco, [0]"
[-1.95556514 -2.02704154  7.45632202],"Aruco, [1]"
[-2.63279387 -3.18229718  7.31633821],"Aruco, [3]"
[-2.333973   -2.67270312  7.50098617],"Aruco, [2]"
[-2.78686634 -2.13094748  7.66700318],"Aruco, [8]"
x,y,z
[-1.56614789 -2.94144934  6.81881459],n-fold
[-1.70787513 -1.94651928  7.21996316],n-fold
[-2.4090645  -3.11931216  7.19492299],n-fold
[-2.07584808 -2.57281134  7.26756482],n-fold
[-2.54111545 -2.07096457  7.51532933],n-fold
[-1.7806114  -2.99950273  6.94360731],"Aruco, [0]"
[-1.94304594 -2.00513337  7.3964343 ],"Aruco, [1]"
[-2.63556968 -3.17584086  7.31705246],"Aruco, [3]"
[-2.31898821 -2.64634092  7.44473121],"Aruco, [2]"
[-2.78407536 -2.1221653   7.65400571],"Aruco, [8]"
x,y,z
[-1.5730262  -2.94185671  6.83510364],n-fold
[-2.41776529 -3.12252271  7.21770668],n-fold
[-2.54777644 -2.07189549  7.53284564],n-fold
[-2.08407288 -2.57507577  7.28928235],n-fold
[-1.7161424  -1.94832976  7.24158875],n-fold
[-1.81237513 -3.0420391   7.05599818],"Aruco, [0]"
[-2.63602725 -3.17009373  7.31656919],"Aruco, [3]"
[-1.97978461 -2.03674851  7.5233667 ],"Aruco, [1]"
[-2.31848656 -2.63945571  7.44127632],"Aruco, [2]"
[-2.78823099 -2.12046425  7.66186328],"Aruco, [8]"
x,y,z
[-1.57626824 -2.94608249  6.85147762],n-fold
[-2.08538006 -2.57477479  7.29633593],n-fold
[-1.71830396 -1.94897701  7.25180494],n-fold
[-2.41655829 -3.11935818  7.21595864],n-fold
[-2.54529631 -2.06776896  7.52743451],n-fold
[-1.81236293 -3.0396441   7.0560145 ],"Aruco, [0]"
[-2.63466684 -3.16672474  7.31443024],"Aruco, [3]"
[-1.97979327 -2.03423036  7.52339182],"Aruco, [1]"
[-2.31848902 -2.63695501  7.44134566],"Aruco, [2]"
[-2.76268986 -2.09833451  7.59353651],"Aruco, [8]"
x,y,z
[-2.08408391 -2.57060182  7.29172162],n-fold
[-1.57559594 -2.94264455  6.84859595],n-fold
[-2.4202208  -3.12188949  7.22684957],n-fold
[-1.7181528  -1.94609505  7.25175351],n-fold
[-2.54414024 -2.0641502   7.52390237],n-fold
[-1.81235073 -3.03724914  7.05603098],"Aruco, [0]"
[-1.96132719 -2.0140451   7.45789175],"Aruco, [1]"
[-2.63544055 -3.16582055  7.31654315],"Aruco, [3]"
[-2.31864678 -2.63532693  7.44389458],"Aruco, [2]"
[-2.7626483  -2.09574501  7.5934603 ],"Aruco, [8]"
x,y,z
[-2.08288453 -2.56784811  7.28744891],n-fold
[-1.5757817  -2.94230854  6.85023074],n-fold
[-2.5451816  -2.06310322  7.52570402],n-fold
[-2.41375886 -3.11236677  7.20680794],n-fold
[-1.7167413  -1.94261266  7.24456136],n-fold
[-1.81406187 -3.03892621  7.06272384],"Aruco, [0]"
[-1.97217343 -2.02254082  7.49764631],"Aruco, [1]"
[-2.68037644 -3.21641845  7.43785434],"Aruco, [3]"
[-2.33702021 -2.65495152  7.50298014],"Aruco, [2]"
[-2.7954452  -2.11930555  7.68355732],"Aruco, [8]"
x,y,z
[-2.07851267 -2.56128561  7.27407934],n-fold
[-1.56877427 -2.93185108  6.82719416],n-fold
[-2.54490103 -2.060067    7.52462587],n-fold
[-1.7114211  -1.93575364  7.22851478],n-fold
[-2.41176934 -3.10875556  7.20086595],n-fold
[-1.79023916 -3.00046752  6.97465509],"Aruco, [0]"
[-2.63324521 -3.15865895  7.30704561],"Aruco, [3]"
[-1.96766567 -2.01751912  7.48457738],"Aruco, [1]"
[-2.33454563 -2.6494842   7.4940772 ],"Aruco, [2]"
[-2.79542962 -2.11670543  7.6835527 ],"Aruco, [8]"
x,y,z
[-2.07301484 -2.55397147  7.2533796 ],n-fold
[-1.56438658 -2.92615566  6.81158295],n-fold
[-2.54069249 -2.05529736  7.50909753],n-fold
[-2.40881147 -3.10471062  7.18901779],n-fold
[-1.70653181 -1.9296443   7.21141247],n-fold
[-1.78145448 -2.98736247  6.94418813],"Aruco, [0]"
[-1.95057001 -1.99876641  7.4219258 ],"Aruco, [1]"
[-2.65854614 -3.1887095   7.37375078],"Aruco, [3]"
[-2.31281422 -2.62420898  7.42129106],"Aruco, [2]"
[-2.80310182 -2.1205001   7.69727942],"Aruco, [8]"
x,y,z
[-1.78666681 -3.00513804  6.97590314],"Aruco, [0]"
[-1.93931467 -1.98850429  7.38852646],"Aruco, [1]"
[-2.65615163 -3.1883589   7.36724611],"Aruco, [3]"
[-2.29583308 -2.60688469  7.37188177],"Aruco, [2]"
[-2.81825562 -2.13168096  7.74160035],"Aruco, [8]"
x,y,z
[-2.06108028 -2.54163448  7.21550664],n-fold
[-1.69564637 -1.91880117  7.17848824],n-fold
[-2.3990969  -3.09521003  7.16056939],n-fold
[-2.53626537 -2.05056373  7.49637541],n-fold
[-1.55232453 -2.91202482  6.77153993],n-fold
[-1.77616421 -2.98690662  6.93495701],"Aruco, [0]"
[-1.92411324 -1.97158954  7.33163203],"Aruco, [1]"
[-2.65869655 -3.1906392   7.37251833],"Aruco, [3]"
[-2.31891546 -2.63373465  7.44480467],"Aruco, [2]"
[-2.76510152 -2.09052291  7.59310063],"Aruco, [8]"
x,y,z
[-2.04979313 -2.54226107  7.20795391],n-fold
[-2.3847278  -3.09124922  7.1421069 ],n-fold
[-2.51968899 -2.04586785  7.47234528],n-fold
[-1.68216481 -1.91658647  7.16303295],n-fold
[-1.54300986 -2.9152493   6.77027638],n-fold
[-1.77101733 -2.99422541  6.94245218],"Aruco, [0]"
[-1.91187502 -1.97101076  7.32033666],"Aruco, [1]"
[-2.30463766 -2.63074488  7.42757191],"Aruco, [2]"
[-2.65121128 -3.1964169   7.37434907],"Aruco, [3]"
[-2.76280998 -2.09806169  7.61369505],"Aruco, [8]"
x,y,z
[-2.03982436 -2.53470453  7.18756407],n-fold
