x,y,z
[-1.34180606 -1.42910166  4.34832197],n-fold
[-1.71189288 -0.84020034  4.41063585],n-fold
[-1.09250597 -1.88742104  4.07780479],"Aruco, [0]"
[-1.1304549  -0.82049585  4.33939821],"Aruco, [1]"
[-1.56274712 -1.46027638  4.44370656],"Aruco, [2]"
[-1.94244078 -1.99882205  4.43459735],"Aruco, [3]"
[-1.92304236 -0.85211653  4.45921546],"Aruco, [8]"
x,y,z
[-1.33599436 -1.42759065  4.34445683],n-fold
[-1.70448208 -0.8379517   4.41267412],n-fold
[-1.72769707 -1.97246285  4.34601118],n-fold
[-0.89743628 -0.79478478  4.20060207],n-fold
[-1.11272298 -1.92327605  4.14937072],"Aruco, [0]"
[-1.1217539  -0.82138165  4.33996237],"Aruco, [1]"
[-1.5578184  -1.45767047  4.4427505 ],"Aruco, [2]"
[-1.95086493 -2.00565033  4.45672833],"Aruco, [3]"
[-1.90092993 -0.84191219  4.42566604],"Aruco, [8]"
x,y,z
[-1.69887081 -0.83875535  4.41925485],n-fold
[-1.32949633 -1.42687364  4.33517616],n-fold
[-1.72422019 -1.96746057  4.33219582],n-fold
[-0.88401283 -1.85824038  3.97377583],n-fold
[-1.10862904 -1.920379    4.13419566],"Aruco, [0]"
[-1.11035165 -0.82383902  4.32688522],"Aruco, [1]"
[-1.5544848  -1.45885828  4.4430745 ],"Aruco, [2]"
[-1.95239233 -2.00371948  4.45359884],"Aruco, [3]"
[-1.90532542 -0.84524276  4.45487374],"Aruco, [8]"
x,y,z
[-1.68970912 -0.83949907  4.42042701],n-fold
[-1.11218119 -1.9219332   4.11497335],"Aruco, [0]"
[-1.10865195 -0.83825173  4.36083866],"Aruco, [1]"
[-1.93614152 -1.97610041  4.3956104 ],"Aruco, [3]"
[-1.56291059 -1.46985917  4.46729597],"Aruco, [2]"
[-1.93822727 -0.86380757  4.55697087],"Aruco, [8]"
x,y,z
[-1.69564538 -0.84611579  4.41691592],n-fold
[-1.12533363 -1.92328448  4.09555653],"Aruco, [0]"
[-1.09434042 -0.83492046  4.27006863],"Aruco, [1]"
[-1.93472126 -1.95826431  4.34753424],"Aruco, [3]"
[-1.59035257 -1.49023872  4.50711902],"Aruco, [2]"
[-1.94016702 -0.86596091  4.54208288],"Aruco, [8]"
x,y,z
[-1.69864516 -0.85479744  4.42667241],n-fold
[-1.13918665 -1.92174499  4.05084983],"Aruco, [0]"
[-1.0919115  -0.8534214   4.26399705],"Aruco, [1]"
[-1.91957917 -1.915491    4.25096585],"Aruco, [3]"
[-1.58484604 -1.48285055  4.44992636],"Aruco, [2]"
[-1.93096412 -0.86423417  4.52605447],"Aruco, [8]"
x,y,z
[-1.68406285 -0.86325518  4.44454858],n-fold
[-1.10468287 -0.92912798  4.37948015],"Aruco, [1]"
[-1.52472786 -1.40905023  4.18892884],"Aruco, [2]"
[-1.89988496 -0.84825065  4.50267293],"Aruco, [8]"
x,y,z
[-1.09290401 -0.94608433  4.23086735],"Aruco, [1]"
[-1.85809974 -0.78968204  4.37389094],"Aruco, [8]"
x,y,z
[-1.69066086 -1.3863073   4.24515887],"Aruco, [2]"
[-1.12868245 -0.98548987  4.29992034],"Aruco, [1]"
x,y,z
[-1.05268783 -0.97053541  4.20895752],"Aruco, [1]"
[-1.63899324 -1.26825269  4.09510245],"Aruco, [2]"
x,y,z
[-0.87921712 -1.06951274  4.15733107],n-fold
[-1.05708137 -0.98813294  4.29517457],"Aruco, [1]"
[-1.65496326 -1.16253537  4.07294695],"Aruco, [2]"
x,y,z
[-1.04809631 -0.96506303  4.27404415],"Aruco, [1]"
x,y,z
[-0.92748382 -1.08555931  4.19765938],n-fold
[-1.60629322 -0.86204695  3.87381535],"Aruco, [2]"
[-1.03683687 -0.93902784  4.24545404],"Aruco, [1]"
x,y,z
[-1.59313886 -0.7601506   3.88745172],"Aruco, [2]"
[-1.01689695 -0.94522159  4.22382687],"Aruco, [1]"
x,y,z
[-1.54054484 -0.65483526  3.78952951],"Aruco, [2]"
