230,[-0.69131705 -0.48315834  3.42190246],[-2.97317143 -0.17622296  0.6999315 ],"Aruco, [0]"
230,[-0.76205231  0.26367135  3.51307514],[-2.97317143 -0.17622296  0.6999315 ],"Aruco, [3]"
231,[ 0.35116929 -0.48668813  2.83518981],[-2.95055912 -0.19975939  0.72758839],n-fold
231,[0.27685234 0.23717951 2.93815234],[-2.95055912 -0.19975939  0.72758839],n-fold
231,[-0.21121035 -0.2137897   3.16831457],[-2.95055912 -0.19975939  0.72758839],n-fold
231,[-0.66916365 -0.66337191  3.3325832 ],[-2.95055912 -0.19975939  0.72758839],n-fold
231,[-0.74455931  0.06952845  3.45353255],[-2.95055912 -0.19975939  0.72758839],n-fold
231,[ 0.33591038 -0.30831342  2.89249841],[-2.95055912 -0.19975939  0.72758839],"Aruco, [1]"
231,[0.25668889 0.42225479 2.9613135 ],[-2.95055912 -0.19975939  0.72758839],"Aruco, [8]"
231,[-0.23443769 -0.03247654  3.23751648],[-2.95055912 -0.19975939  0.72758839],"Aruco, [2]"
231,[-0.69606192 -0.48892248  3.40163992],[-2.95055912 -0.19975939  0.72758839],"Aruco, [0]"
231,[-0.76152088  0.25281591  3.47386236],[-2.95055912 -0.19975939  0.72758839],"Aruco, [3]"
232,[ 0.34494655 -0.49119296  2.83709555],[-2.99240228 -0.17811404  0.69395246],n-fold
232,[0.26978131 0.23370896 2.94575719],[-2.99240228 -0.17811404  0.69395246],n-fold
232,[-0.21811744 -0.21826955  3.16978022],[-2.99240228 -0.17811404  0.69395246],n-fold
232,[-0.67493042 -0.66897181  3.33685069],[-2.99240228 -0.17811404  0.69395246],n-fold
232,[ 0.33152324 -0.31599461  2.9224485 ],[-2.99240228 -0.17811404  0.69395246],"Aruco, [1]"
232,[0.25198507 0.42540722 3.00669057],[-2.99240228 -0.17811404  0.69395246],"Aruco, [8]"
232,[-0.24036767 -0.03786753  3.23111436],[-2.99240228 -0.17811404  0.69395246],"Aruco, [2]"
232,[-0.71068584 -0.49966877  3.44753086],[-2.99240228 -0.17811404  0.69395246],"Aruco, [0]"
232,[-0.78508611  0.25088845  3.5519449 ],[-2.99240228 -0.17811404  0.69395246],"Aruco, [3]"
233,[ 0.33901512 -0.49526477  2.83857668],[ 3.13421814  0.21733161 -0.73812996],n-fold
233,[0.26140118 0.22854876 2.94922911],[ 3.13421814  0.21733161 -0.73812996],n-fold
233,[-0.2241214  -0.22544871  3.17788749],[ 3.13421814  0.21733161 -0.73812996],n-fold
233,[-0.67842565 -0.67791606  3.34601111],[ 3.13421814  0.21733161 -0.73812996],n-fold
233,[ 0.32178719 -0.31696716  2.89126812],[ 3.13421814  0.21733161 -0.73812996],"Aruco, [1]"
233,[0.24029467 0.41492894 2.98146019],[ 3.13421814  0.21733161 -0.73812996],"Aruco, [8]"
233,[-0.24776178 -0.04437116  3.24481971],[ 3.13421814  0.21733161 -0.73812996],"Aruco, [2]"
233,[-0.70779182 -0.50382605  3.42331053],[ 3.13421814  0.21733161 -0.73812996],"Aruco, [0]"
233,[-0.79034266  0.24104036  3.55891054],[ 3.13421814  0.21733161 -0.73812996],"Aruco, [3]"
234,[ 0.33913106 -0.49975446  2.84417871],[-2.96288211 -0.22044241  0.70215429],n-fold
234,[0.25865499 0.22410751 2.95575525],[-2.96288211 -0.22044241  0.70215429],n-fold
234,[-0.22287334 -0.23207945  3.18313797],[-2.96288211 -0.22044241  0.70215429],n-fold
234,[-0.67361895 -0.68668253  3.35418774],[-2.96288211 -0.22044241  0.70215429],n-fold
234,[ 0.32463038 -0.32405055  2.92441728],[-2.96288211 -0.22044241  0.70215429],"Aruco, [1]"
234,[0.23698476 0.41043422 2.98539489],[-2.96288211 -0.22044241  0.70215429],"Aruco, [8]"
234,[-0.24709061 -0.05134825  3.24906384],[-2.96288211 -0.22044241  0.70215429],"Aruco, [2]"
234,[-0.7019585  -0.5123937   3.42562039],[-2.96288211 -0.22044241  0.70215429],"Aruco, [0]"
234,[-0.79154306  0.23210791  3.58239118],[-2.96288211 -0.22044241  0.70215429],"Aruco, [3]"
235,[ 0.34219883 -0.50578614  2.8565298 ],[-2.90052684 -0.26063721  0.57230318],n-fold
235,[0.25889833 0.21719891 2.95977385],[-2.90052684 -0.26063721  0.57230318],n-fold
235,[ 0.32568888 -0.32949977  2.9263701 ],[-2.90052684 -0.26063721  0.57230318],"Aruco, [1]"
235,[0.23916015 0.40629416 3.01235944],[-2.90052684 -0.26063721  0.57230318],"Aruco, [8]"
235,[-0.24836829 -0.06108257  3.30010632],[-2.90052684 -0.26063721  0.57230318],"Aruco, [2]"
235,[-0.70213187 -0.52623952  3.47360915],[-2.90052684 -0.26063721  0.57230318],"Aruco, [0]"
235,[-0.78543153  0.21888315  3.59090785],[-2.90052684 -0.26063721  0.57230318],"Aruco, [3]"
236,[ 0.34501131 -0.5150884   2.86456296],[ 3.20369672  0.25412738 -0.76164933],n-fold
236,[ 0.32716503 -0.33838293  2.92855563],[ 3.20369672  0.25412738 -0.76164933],"Aruco, [1]"
236,[0.23876005 0.39478692 3.01294497],[ 3.20369672  0.25412738 -0.76164933],"Aruco, [8]"
236,[-0.24500224 -0.07296284  3.31665163],[ 3.20369672  0.25412738 -0.76164933],"Aruco, [2]"
236,[-0.698845   -0.5420372   3.49452217],[ 3.20369672  0.25412738 -0.76164933],"Aruco, [0]"
236,[-0.77250963  0.20076714  3.56517364],[ 3.20369672  0.25412738 -0.76164933],"Aruco, [3]"
237,[0.26365661 0.19656221 2.97315135],[ 3.14511773  0.23928305 -0.78548785],n-fold
237,[ 0.34896655 -0.52480115  2.8675625 ],[ 3.14511773  0.23928305 -0.78548785],n-fold
237,[-0.21202724 -0.26597634  3.23506767],[ 3.14511773  0.23928305 -0.78548785],n-fold
237,[-0.65274743 -0.72329783  3.40059669],[ 3.14511773  0.23928305 -0.78548785],n-fold
237,[ 0.33148317 -0.34799778  2.92849654],[ 3.14511773  0.23928305 -0.78548785],"Aruco, [1]"
237,[0.23900463 0.37860348 2.97738675],[ 3.14511773  0.23928305 -0.78548785],"Aruco, [8]"
237,[-0.23737021 -0.08489913  3.28716353],[ 3.14511773  0.23928305 -0.78548785],"Aruco, [2]"
237,[-0.68244304 -0.55066609  3.47893973],[ 3.14511773  0.23928305 -0.78548785],"Aruco, [0]"
237,[-0.77584133  0.18958543  3.6383404 ],[ 3.14511773  0.23928305 -0.78548785],"Aruco, [3]"
238,[0.27616885 0.19089661 2.97961274],[-2.93793442 -0.22863661  0.75627483],n-fold
238,[ 0.36057034 -0.5299846   2.87394151],[-2.93793442 -0.22863661  0.75627483],n-fold
238,[-0.19547186 -0.27217953  3.24785422],[-2.93793442 -0.22863661  0.75627483],n-fold
238,[-0.63380704 -0.73010074  3.41699808],[-2.93793442 -0.22863661  0.75627483],n-fold
238,[ 0.33601547 -0.34443355  2.87443454],[-2.93793442 -0.22863661  0.75627483],"Aruco, [1]"
238,[0.25163972 0.37236323 2.98222976],[-2.93793442 -0.22863661  0.75627483],"Aruco, [8]"
238,[-0.22135387 -0.09229062  3.31723267],[-2.93793442 -0.22863661  0.75627483],"Aruco, [2]"
238,[-0.66043182 -0.55559067  3.48345065],[-2.93793442 -0.22863661  0.75627483],"Aruco, [0]"
238,[-0.75296527  0.18291638  3.64456258],[-2.93793442 -0.22863661  0.75627483],"Aruco, [3]"
239,[ 0.39247618 -0.53817639  2.87701376],[-2.94080561 -0.22313753  0.7597359 ],n-fold
239,[0.31243032 0.18320097 2.98337002],[-2.94080561 -0.22313753  0.7597359 ],n-fold
239,[-0.15756965 -0.27901797  3.25931871],[-2.94080561 -0.22313753  0.7597359 ],n-fold
239,[-0.59512221 -0.7360835   3.43578335],[-2.94080561 -0.22313753  0.7597359 ],n-fold
239,[-0.67779207 -0.00755284  3.58434655],[-2.94080561 -0.22313753  0.7597359 ],n-fold
239,[ 0.37827051 -0.3623462   2.95179066],[-2.94080561 -0.22313753  0.7597359 ],"Aruco, [1]"
239,[0.29465978 0.37251713 3.04762862],[-2.94080561 -0.22313753  0.7597359 ],"Aruco, [8]"
239,[-0.18337415 -0.10076376  3.36176095],[-2.94080561 -0.22313753  0.7597359 ],"Aruco, [2]"
239,[-0.62635778 -0.56699562  3.53425712],[-2.94080561 -0.22313753  0.7597359 ],"Aruco, [0]"
239,[-0.71023069  0.17792092  3.67897508],[-2.94080561 -0.22313753  0.7597359 ],"Aruco, [3]"
240,[ 0.40159099 -0.54467457  2.87396411],[ 3.11769252  0.23853454 -0.8878697 ],n-fold
240,[0.32508904 0.17645554 2.98377982],[ 3.11769252  0.23853454 -0.8878697 ],n-fold
240,[ 0.38406983 -0.36647048  2.92271135],[ 3.11769252  0.23853454 -0.8878697 ],"Aruco, [1]"
240,[0.30534048 0.36241784 3.02531519],[ 3.11769252  0.23853454 -0.8878697 ],"Aruco, [8]"
240,[-0.16764018 -0.10480321  3.3433164 ],[ 3.11769252  0.23853454 -0.8878697 ],"Aruco, [2]"
240,[-0.60503995 -0.56634569  3.51360886],[ 3.11769252  0.23853454 -0.8878697 ],"Aruco, [0]"
240,[-0.68330559  0.17114644  3.64689182],[ 3.11769252  0.23853454 -0.8878697 ],"Aruco, [3]"
241,[0.34158773 0.17048445 2.9934609 ],[-2.91769743 -0.20733513  0.79488943],n-fold
241,[ 0.41466016 -0.55108574  2.88261238],[-2.91769743 -0.20733513  0.79488943],n-fold
241,[-0.12588528 -0.28939856  3.2729783 ],[-2.91769743 -0.20733513  0.79488943],n-fold
241,[ 0.40016113 -0.37352267  2.94142836],[-2.91769743 -0.20733513  0.79488943],"Aruco, [1]"
241,[0.32230026 0.35594684 3.025405  ],[-2.91769743 -0.20733513  0.79488943],"Aruco, [8]"
241,[-0.14828049 -0.11012007  3.36635743],[-2.91769743 -0.20733513  0.79488943],"Aruco, [2]"
241,[-0.59180362 -0.57594359  3.56623445],[-2.91769743 -0.20733513  0.79488943],"Aruco, [0]"
241,[-0.66842815  0.16935049  3.71062629],[-2.91769743 -0.20733513  0.79488943],"Aruco, [3]"
242,[0.3563169  0.16359667 2.99632787],[ 3.1502433   0.20841614 -0.8978176 ],n-fold
242,[ 0.42561364 -0.55802021  2.88393167],[ 3.1502433   0.20841614 -0.8978176 ],n-fold
242,[-0.1109206  -0.2951098   3.28437985],[ 3.1502433   0.20841614 -0.8978176 ],n-fold
242,[-0.54654906 -0.74804599  3.47156018],[ 3.1502433   0.20841614 -0.8978176 ],n-fold
242,[ 0.41219647 -0.38056183  2.94270768],[ 3.1502433   0.20841614 -0.8978176 ],"Aruco, [1]"
242,[0.34059893 0.35178179 3.04952489],[ 3.1502433   0.20841614 -0.8978176 ],"Aruco, [8]"
242,[-0.13156673 -0.11499702  3.3438411 ],[ 3.1502433   0.20841614 -0.8978176 ],"Aruco, [2]"
242,[-0.57035619 -0.57453351  3.54749445],[ 3.1502433   0.20841614 -0.8978176 ],"Aruco, [0]"
242,[-0.64309496  0.16412816  3.69918487],[ 3.1502433   0.20841614 -0.8978176 ],"Aruco, [3]"
243,[0.36966835 0.15676441 3.00419971],[ 3.16353917  0.21888184 -0.90262512],n-fold
243,[ 0.4351706  -0.5646419   2.89191481],[ 3.16353917  0.21888184 -0.90262512],n-fold
243,[ 0.42332674 -0.38785218  2.95586206],[ 3.16353917  0.21888184 -0.90262512],"Aruco, [1]"
243,[0.35011803 0.34064105 3.01267289],[ 3.16353917  0.21888184 -0.90262512],"Aruco, [8]"
243,[-0.11771212 -0.12155451  3.40039704],[ 3.16353917  0.21888184 -0.90262512],"Aruco, [2]"
243,[-0.55147863 -0.57503879  3.54408114],[ 3.16353917  0.21888184 -0.90262512],"Aruco, [0]"
243,[-0.62307708  0.15954506  3.71522041],[ 3.16353917  0.21888184 -0.90262512],"Aruco, [3]"
244,[ 0.44431432 -0.57254503  2.90571977],[ 3.16371323  0.21930412 -0.91071576],n-fold
244,[0.38056584 0.14873144 3.00578874],[ 3.16371323  0.21930412 -0.91071576],n-fold
244,[-0.08426049 -0.30799514  3.32050326],[ 3.16371323  0.21930412 -0.91071576],n-fold
244,[ 0.4321827  -0.39490065  2.96266112],[ 3.16371323  0.21930412 -0.91071576],"Aruco, [1]"
244,[0.36388435 0.33357045 3.03245574],[ 3.16371323  0.21930412 -0.91071576],"Aruco, [8]"
244,[-0.10135768 -0.12652277  3.3532169 ],[ 3.16371323  0.21930412 -0.91071576],"Aruco, [2]"
244,[-0.54227056 -0.58653125  3.60112837],[ 3.16371323  0.21930412 -0.91071576],"Aruco, [0]"
244,[-0.60266158  0.15258766  3.71586669],[ 3.16371323  0.21930412 -0.91071576],"Aruco, [3]"
245,[ 0.43531862 -0.57835832  2.91364925],[ 3.13505636  0.20266544 -0.9287246 ],n-fold
245,[-0.091969   -0.31306218  3.3332411 ],[ 3.13505636  0.20266544 -0.9287246 ],n-fold
245,[0.37428711 0.14288754 3.01755681],[ 3.13505636  0.20266544 -0.9287246 ],n-fold
245,[ 0.42756731 -0.40557858  3.00175894],[ 3.13505636  0.20266544 -0.9287246 ],"Aruco, [1]"
245,[0.35674525 0.32771702 3.03434989],[ 3.13505636  0.20266544 -0.9287246 ],"Aruco, [8]"
245,[-0.10878668 -0.13208766  3.37920421],[ 3.13505636  0.20266544 -0.9287246 ],"Aruco, [2]"
245,[-0.55233131 -0.59247897  3.62777717],[ 3.13505636  0.20266544 -0.9287246 ],"Aruco, [0]"
245,[-0.60969791  0.15007065  3.7382493 ],[ 3.13505636  0.20266544 -0.9287246 ],"Aruco, [3]"
246,[0.38700271 0.13968655 3.0255491 ],[-2.86145455 -0.18008699  0.87551207],n-fold
246,[ 0.44583886 -0.58204602  2.92413888],[-2.86145455 -0.18008699  0.87551207],n-fold
246,[-0.07765836 -0.31541102  3.34646587],[-2.86145455 -0.18008699  0.87551207],n-fold
246,[ 0.43452492 -0.40414866  2.98208298],[-2.86145455 -0.18008699  0.87551207],"Aruco, [1]"
246,[0.37241948 0.3263152  3.06506786],[-2.86145455 -0.18008699  0.87551207],"Aruco, [8]"
246,[-0.09516965 -0.1360174   3.42582897],[-2.86145455 -0.18008699  0.87551207],"Aruco, [2]"
246,[-0.53468858 -0.59206922  3.6313973 ],[-2.86145455 -0.18008699  0.87551207],"Aruco, [0]"
246,[-0.58801548  0.14750032  3.73498627],[-2.86145455 -0.18008699  0.87551207],"Aruco, [3]"
247,[0.39830204 0.13692107 3.03568566],[ 3.117138    0.19510916 -0.95955628],n-fold
247,[ 0.45484928 -0.58506697  2.93369752],[ 3.117138    0.19510916 -0.95955628],n-fold
247,[-0.06499022 -0.31731925  3.35882823],[ 3.117138    0.19510916 -0.95955628],n-fold
247,[ 0.44842303 -0.41073848  3.01817452],[ 3.117138    0.19510916 -0.95955628],"Aruco, [1]"
247,[0.3835783  0.32261269 3.06533299],[ 3.117138    0.19510916 -0.95955628],"Aruco, [8]"
247,[-0.08190226 -0.13799945  3.4373843 ],[ 3.117138    0.19510916 -0.95955628],"Aruco, [2]"
247,[-0.52078951 -0.59367813  3.65773667],[ 3.117138    0.19510916 -0.95955628],"Aruco, [0]"
247,[-0.57539422  0.1472219   3.7759731 ],[ 3.117138    0.19510916 -0.95955628],"Aruco, [3]"
248,[0.40606068 0.13416336 3.04789601],[-2.87162466 -0.1941985   0.89261938],n-fold
248,[ 0.46133317 -0.58758713  2.95065422],[-2.87162466 -0.1941985   0.89261938],n-fold
248,[-0.05522673 -0.32025742  3.38514372],[-2.87162466 -0.1941985   0.89261938],n-fold
248,[ 0.45366473 -0.41230535  3.0230088 ],[-2.87162466 -0.1941985   0.89261938],"Aruco, [1]"
248,[0.3949159  0.32186305 3.10333684],[-2.87162466 -0.1941985   0.89261938],"Aruco, [8]"
248,[-0.07072122 -0.13966555  3.45181819],[-2.87162466 -0.1941985   0.89261938],"Aruco, [2]"
248,[-0.50245424 -0.58812956  3.63334864],[-2.87162466 -0.1941985   0.89261938],"Aruco, [0]"
248,[-0.56157081  0.14526225  3.80370869],[-2.87162466 -0.1941985   0.89261938],"Aruco, [3]"
249,[0.41234348 0.13230645 3.05912417],[-2.85932979 -0.17697378  0.88611236],n-fold
249,[ 0.46660354 -0.58962373  2.96256915],[-2.85932979 -0.17697378  0.88611236],n-fold
249,[ 0.46275542 -0.41682372  3.05614719],[-2.85932979 -0.17697378  0.88611236],"Aruco, [1]"
249,[0.39659453 0.31580671 3.07665235],[-2.85932979 -0.17697378  0.88611236],"Aruco, [8]"
249,[-0.06164121 -0.14205617  3.47197094],[-2.85932979 -0.17697378  0.88611236],"Aruco, [2]"
249,[-0.49993346 -0.59943693  3.71310838],[-2.85932979 -0.17697378  0.88611236],"Aruco, [0]"
249,[-0.5501988   0.14441991  3.82990647],[-2.85932979 -0.17697378  0.88611236],"Aruco, [3]"
250,[0.41972401 0.13279371 3.07521373],[ 3.08346771  0.18088804 -1.00573008],n-fold
250,[ 0.47195867 -0.5895828   2.97116562],[ 3.08346771  0.18088804 -1.00573008],n-fold
250,[-0.03806856 -0.32004213  3.40708168],[ 3.08346771  0.18088804 -1.00573008],n-fold
250,[ 0.46510428 -0.41082816  3.02618245],[ 3.08346771  0.18088804 -1.00573008],"Aruco, [1]"
250,[0.40827972 0.32067841 3.11943302],[ 3.08346771  0.18088804 -1.00573008],"Aruco, [8]"
250,[-0.05252277 -0.13704422  3.42535544],[ 3.08346771  0.18088804 -1.00573008],"Aruco, [2]"
250,[-0.48699671 -0.59546801  3.70880153],[ 3.08346771  0.18088804 -1.00573008],"Aruco, [0]"
250,[-0.54031713  0.14642264  3.85533297],[ 3.08346771  0.18088804 -1.00573008],"Aruco, [3]"
251,[ 0.48882435 -0.59018348  2.9793217 ],[-2.86282669 -0.18762239  0.96402702],n-fold
251,[0.4385514  0.13309287 3.08952869],[-2.86282669 -0.18762239  0.96402702],n-fold
251,[ 0.47799635 -0.41026344  3.02265732],[-2.86282669 -0.18762239  0.96402702],"Aruco, [1]"
251,[0.42531    0.31886141 3.11976209],[-2.86282669 -0.18762239  0.96402702],"Aruco, [8]"
251,[-0.03078794 -0.13648743  3.43663556],[-2.86282669 -0.18762239  0.96402702],"Aruco, [2]"
251,[-0.45588857 -0.58472853  3.66189313],[-2.86282669 -0.18762239  0.96402702],"Aruco, [0]"
251,[-0.51113724  0.14699157  3.84391411],[-2.86282669 -0.18762239  0.96402702],"Aruco, [3]"
252,[0.43690861 0.13244171 3.09362822],[-2.80165637 -0.17362631  0.98682389],n-fold
252,[ 0.48712619 -0.59026942  2.98078775],[-2.80165637 -0.17362631  0.98682389],n-fold
252,[-0.01597168 -0.3188036   3.4129241 ],[-2.80165637 -0.17362631  0.98682389],n-fold
252,[ 0.47514511 -0.40840857  3.01602556],[-2.80165637 -0.17362631  0.98682389],"Aruco, [1]"
252,[0.41727105 0.31275266 3.07822496],[-2.80165637 -0.17362631  0.98682389],"Aruco, [8]"
252,[-0.02901829 -0.13238664  3.3475824 ],[-2.80165637 -0.17362631  0.98682389],"Aruco, [2]"
252,[-0.44514679 -0.57471179  3.60618664],[-2.80165637 -0.17362631  0.98682389],"Aruco, [0]"
252,[-0.4945204   0.14355334  3.75325129],[-2.80165637 -0.17362631  0.98682389],"Aruco, [3]"
253,[ 0.48597104 -0.41695585  3.08976833],[ 3.12712331  0.19701632 -1.11722523],"Aruco, [1]"
253,[0.41710346 0.31522114 3.09741051],[ 3.12712331  0.19701632 -1.11722523],"Aruco, [8]"
253,[-0.02763483 -0.13532155  3.4357206 ],[ 3.12712331  0.19701632 -1.11722523],"Aruco, [2]"
253,[-0.45615316 -0.59428431  3.73253434],[ 3.12712331  0.19701632 -1.11722523],"Aruco, [0]"
253,[-0.49011211  0.14466413  3.76786757],[ 3.12712331  0.19701632 -1.11722523],"Aruco, [3]"
254,[ 0.48514826 -0.58906748  2.98419671],[ 3.0976179   0.17917663 -1.06029616],n-fold
254,[0.43820385 0.13331818 3.12849328],[ 3.0976179   0.17917663 -1.06029616],n-fold
254,[-0.01221821 -0.31867694  3.41590637],[ 3.0976179   0.17917663 -1.06029616],n-fold
254,[ 0.48154715 -0.41628824  3.07677748],[ 3.0976179   0.17917663 -1.06029616],"Aruco, [1]"
254,[0.42046517 0.31696155 3.12952551],[ 3.0976179   0.17917663 -1.06029616],"Aruco, [8]"
254,[-0.02632547 -0.13778498  3.47010732],[ 3.0976179   0.17917663 -1.06029616],"Aruco, [2]"
254,[-0.45382252 -0.59685826  3.74121056],[ 3.0976179   0.17917663 -1.06029616],"Aruco, [0]"
254,[-0.49989419  0.14499122  3.87070971],[ 3.0976179   0.17917663 -1.06029616],"Aruco, [3]"
255,[ 0.47054372 -0.41544099  3.0595093 ],[-2.84844306 -0.1855363   0.95778658],"Aruco, [1]"
255,[0.42216355 0.3217578  3.2214677 ],[-2.84844306 -0.1855363   0.95778658],"Aruco, [8]"
255,[-0.03429834 -0.14469158  3.53505802],[-2.84844306 -0.1855363   0.95778658],"Aruco, [2]"
255,[-0.46290103 -0.60413455  3.7690934 ],[-2.84844306 -0.1855363   0.95778658],"Aruco, [0]"
255,[-0.51071915  0.1407346   3.89952272],[-2.84844306 -0.1855363   0.95778658],"Aruco, [3]"
256,[ 0.44880676 -0.40575051  2.99253653],[ 3.0083737   0.1999072  -1.07982981],"Aruco, [1]"
256,[0.41107236 0.31530782 3.23826902],[ 3.0083737   0.1999072  -1.07982981],"Aruco, [8]"
256,[-0.04268887 -0.14685375  3.47109023],[ 3.0083737   0.1999072  -1.07982981],"Aruco, [2]"
256,[-0.46240749 -0.60407262  3.73735243],[ 3.0083737   0.1999072  -1.07982981],"Aruco, [0]"
256,[-0.50388378  0.12936552  3.81183687],[ 3.0083737   0.1999072  -1.07982981],"Aruco, [3]"
257,[0.40722716 0.11761184 3.18209884],[-2.8467416  -0.19559592  1.00013325],n-fold
257,[ 0.45300481 -0.43054135  3.13471281],[-2.8467416  -0.19559592  1.00013325],"Aruco, [1]"
257,[0.38893787 0.29924232 3.17827699],[-2.8467416  -0.19559592  1.00013325],"Aruco, [8]"
257,[-0.05425519 -0.15774425  3.50513051],[-2.8467416  -0.19559592  1.00013325],"Aruco, [2]"
257,[-0.47227647 -0.61100021  3.73945532],[-2.8467416  -0.19559592  1.00013325],"Aruco, [0]"
257,[-0.52897311  0.11842118  3.90782245],[-2.8467416  -0.19559592  1.00013325],"Aruco, [3]"
258,[ 0.44272161 -0.61065347  3.04838929],[ 3.0854687   0.19397634 -1.02956037],n-fold
258,[0.391618   0.10922904 3.18751437],[ 3.0854687   0.19397634 -1.02956037],n-fold
258,[-0.05653854 -0.34847722  3.4964016 ],[ 3.0854687   0.19397634 -1.02956037],n-fold
258,[ 0.43449146 -0.43473859  3.12019399],[ 3.0854687   0.19397634 -1.02956037],"Aruco, [1]"
258,[0.38215121 0.29823522 3.26351694],[ 3.0854687   0.19397634 -1.02956037],"Aruco, [8]"
258,[-0.07133127 -0.16894662  3.56224281],[ 3.0854687   0.19397634 -1.02956037],"Aruco, [2]"
258,[-0.49584483 -0.62745498  3.79873258],[ 3.0854687   0.19397634 -1.02956037],"Aruco, [0]"
258,[-0.55525095  0.11102545  3.98137136],[ 3.0854687   0.19397634 -1.02956037],"Aruco, [3]"
259,[ 0.42943687 -0.61422285  3.05206337],[-2.84052705 -0.18067605  0.97638623],n-fold
259,[0.37631861 0.10694937 3.18651697],[-2.84052705 -0.18067605  0.97638623],n-fold
259,[ 0.4215698  -0.43965809  3.13196291],[-2.84052705 -0.18067605  0.97638623],"Aruco, [1]"
259,[0.36154065 0.29234211 3.22123779],[-2.84052705 -0.18067605  0.97638623],"Aruco, [8]"
259,[-0.08799563 -0.17196382  3.55841283],[-2.84052705 -0.18067605  0.97638623],"Aruco, [2]"
259,[-0.50980106 -0.63024673  3.79549131],[-2.84052705 -0.18067605  0.97638623],"Aruco, [0]"
259,[-0.56586172  0.10701082  3.94100988],[-2.84052705 -0.18067605  0.97638623],"Aruco, [3]"
260,[ 0.42132496 -0.61333608  3.05460145],[-2.83816584 -0.18876027  0.92979692],n-fold
260,[0.3682368  0.10782636 3.19650493],[-2.83816584 -0.18876027  0.92979692],n-fold
260,[-0.07850616 -0.3501821   3.49302476],[-2.83816584 -0.18876027  0.92979692],n-fold
260,[ 0.41254338 -0.4392666   3.13475774],[-2.83816584 -0.18876027  0.92979692],"Aruco, [1]"
260,[0.35579098 0.2956319  3.25759314],[-2.83816584 -0.18876027  0.92979692],"Aruco, [8]"
260,[-0.09499285 -0.17236747  3.57825516],[-2.83816584 -0.18876027  0.92979692],"Aruco, [2]"
260,[-0.51656502 -0.63191685  3.79864803],[-2.83816584 -0.18876027  0.92979692],"Aruco, [0]"
260,[-0.57465532  0.10819644  3.9601976 ],[-2.83816584 -0.18876027  0.92979692],"Aruco, [3]"
261,[ 0.41645245 -0.61517529  3.06179163],[-2.83907569 -0.19226065  0.90357259],n-fold
261,[0.36309846 0.10594552 3.20404964],[-2.83907569 -0.19226065  0.90357259],n-fold
261,[ 0.40783965 -0.44071622  3.13827287],[-2.83907569 -0.19226065  0.90357259],"Aruco, [1]"
261,[0.3498452  0.2936019  3.25738859],[-2.83907569 -0.19226065  0.90357259],"Aruco, [8]"
261,[-0.09987232 -0.17493305  3.59798234],[-2.83907569 -0.19226065  0.90357259],"Aruco, [2]"
261,[-0.51954619 -0.63245027  3.79522103],[-2.83907569 -0.19226065  0.90357259],"Aruco, [0]"
261,[-0.58838447  0.10621737  4.02128656],[-2.83907569 -0.19226065  0.90357259],"Aruco, [3]"
262,[0.35378751 0.1037514  3.20674486],[-2.87373279 -0.18908092  0.9595413 ],n-fold
262,[ 0.40854246 -0.61676496  3.06894403],[-2.87373279 -0.18908092  0.9595413 ],n-fold
262,[-0.09213847 -0.35599331  3.51439366],[-2.87373279 -0.18908092  0.9595413 ],n-fold
262,[ 0.401429   -0.44498599  3.15812587],[-2.87373279 -0.18908092  0.9595413 ],"Aruco, [1]"
262,[0.34222157 0.29206037 3.27413386],[-2.87373279 -0.18908092  0.9595413 ],"Aruco, [8]"
262,[-0.10823949 -0.17704704  3.58497466],[-2.87373279 -0.18908092  0.9595413 ],"Aruco, [2]"
262,[-0.52792874 -0.63578456  3.8017044 ],[-2.87373279 -0.18908092  0.9595413 ],"Aruco, [0]"
262,[-0.59102307  0.10049914  3.98942752],[-2.87373279 -0.18908092  0.9595413 ],"Aruco, [3]"
263,[0.34649132 0.10122091 3.20887468],[-2.88253388 -0.19964415  1.01522693],n-fold
263,[ 0.39007635 -0.44053803  3.1354454 ],[-2.88253388 -0.19964415  1.01522693],"Aruco, [1]"
263,[0.33306236 0.28887418 3.26718205],[-2.88253388 -0.19964415  1.01522693],"Aruco, [8]"
263,[-0.11413045 -0.17873372  3.56444379],[-2.88253388 -0.19964415  1.01522693],"Aruco, [2]"
263,[-0.52991187 -0.63585991  3.7952285 ],[-2.88253388 -0.19964415  1.01522693],"Aruco, [0]"
263,[-0.58767209  0.09550908  3.93436939],[-2.88253388 -0.19964415  1.01522693],"Aruco, [3]"
264,[ 0.38375006 -0.44180105  3.13765143],[-2.85440873 -0.19650986  0.99826319],"Aruco, [1]"
264,[0.32382311 0.28376358 3.2493555 ],[-2.85440873 -0.19650986  0.99826319],"Aruco, [8]"
264,[-0.11925186 -0.181496    3.55581931],[-2.85440873 -0.19650986  0.99826319],"Aruco, [2]"
264,[-0.52945451 -0.63172365  3.76731076],[-2.85440873 -0.19650986  0.99826319],"Aruco, [0]"
264,[-0.59425856  0.09182858  3.95447233],[-2.85440873 -0.19650986  0.99826319],"Aruco, [3]"
265,[0.33235633 0.09731169 3.22334731],[-2.8460691  -0.20544678  0.9843774 ],n-fold
265,[ 0.3894275  -0.62242614  3.10389992],[-2.8460691  -0.20544678  0.9843774 ],n-fold
