Format Version,1.23,Take Name,experiment_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 12.05.58.852 ,Capture Start Frame,1945107,Total Frames in Take,12046,Total Exported Frames,12046,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
5528,23.033000,0.407128,0.183568,0.007191,2.764025,1.977416,-2.855978,-3.642899,-2.986678,121.059013,5.264894,1.733502,0.283687
5529,23.038000,0.419807,0.182101,0.009399,2.764018,1.977412,-2.855976,-2.405599,-2.793266,121.607452,5.265090,1.733688,0.285409
5530,23.042000,0.430760,0.162259,0.009291,2.764019,1.977407,-2.855972,-3.149295,-2.785730,121.241570,5.264953,1.733848,0.287146
5531,23.046000,0.431838,0.166812,0.006825,2.764025,1.977414,-2.855985,-2.685611,-2.855736,121.197639,5.265093,1.734423,0.288218
5532,23.050000,0.410189,0.169599,0.002139,2.764030,1.977405,-2.855982,-2.119279,-3.020058,121.234932,5.265139,1.734713,0.289682
5533,23.054000,0.403496,0.160503,0.003190,2.764019,1.977399,-2.855975,-1.684356,-3.248716,120.973816,5.264977,1.735261,0.290699
5534,23.058000,0.415790,0.161195,0.007581,2.764025,1.977409,-2.855978,-1.669669,-3.241308,120.563072,5.264903,1.735671,0.291993
5535,23.063000,0.417534,0.156996,0.014448,2.764032,1.977401,-2.855978,-1.689944,-3.173267,120.415359,5.264945,1.735858,0.293457
5536,23.067000,0.424201,0.156457,0.015721,2.764026,1.977403,-2.855985,-1.159860,-3.169343,120.929718,5.265236,1.735930,0.295630
5537,23.071000,0.433506,0.151326,0.013120,2.764023,1.977394,-2.855991,-2.231764,-2.944060,120.623192,5.265374,1.735650,0.297329
5538,23.075000,0.431879,0.177595,0.010913,2.764022,1.977390,-2.855989,-3.276885,-2.639141,120.112961,5.265364,1.735819,0.298657
5539,23.079000,0.424501,0.188340,0.014791,2.764023,1.977396,-2.855990,-2.680818,-2.548850,120.318878,5.265404,1.736199,0.300201
5540,23.083000,0.415040,0.185450,0.013187,2.764015,1.977389,-2.855987,-1.744472,-2.206765,121.047249,5.265700,1.735803,0.302584
5541,23.087000,0.428842,0.172588,0.023990,2.764018,1.977386,-2.855984,-3.220201,-2.123737,120.623001,5.265663,1.735929,0.304403
5542,23.092000,0.418095,0.188087,0.016964,2.764028,1.977394,-2.855978,-3.502253,-2.017319,120.604012,5.265882,1.736320,0.306051
5543,23.096000,0.434443,0.177338,0.008916,2.764026,1.977397,-2.855985,-2.470637,-2.175705,120.779427,5.266212,1.736902,0.307263
5544,23.100000,0.430868,0.164800,0.009547,2.764016,1.977402,-2.855980,-1.401946,-2.383711,120.887489,5.266345,1.737437,0.308684
5545,23.104000,0.433696,0.178558,0.012745,2.764007,1.977392,-2.855983,-1.238645,-2.698568,120.319962,5.266233,1.738262,0.309272
5546,23.108000,0.451086,0.169932,0.009441,2.764013,1.977400,-2.855985,-1.706076,-2.411313,120.347343,5.266620,1.738351,0.311192
5547,23.113000,0.435040,0.174577,0.010041,2.764018,1.977398,-2.855992,-1.256830,-2.441528,120.782799,5.266997,1.738707,0.313268
5548,23.117000,0.403104,0.171599,0.013889,2.764009,1.977405,-2.855981,-1.081720,-2.479362,120.897736,5.267282,1.739044,0.315082
5549,23.121000,0.435052,0.174282,0.011373,2.764019,1.977401,-2.855987,-1.139592,-2.258223,121.018616,5.267449,1.739336,0.316967
5550,23.125000,0.426615,0.161854,0.001116,2.764017,1.977390,-2.855981,-1.065126,-2.409462,120.622986,5.267525,1.739911,0.317835
5551,23.129000,0.424997,0.152039,0.005051,2.764008,1.977391,-2.855982,-2.343220,-2.270033,120.273376,5.267756,1.740080,0.319830
5552,23.133000,0.409593,0.153793,-0.001178,2.764018,1.977396,-2.855973,-4.123174,-1.997789,120.088211,5.267970,1.740058,0.322062
5553,23.137000,0.430908,0.141478,0.001636,2.764006,1.977393,-2.855972,-4.194950,-1.626694,120.436234,5.268538,1.740187,0.324273
5554,23.142000,0.434992,0.155069,0.014940,2.764011,1.977397,-2.855978,-2.802275,-1.247568,121.730598,5.268862,1.740447,0.326511
5555,23.146000,0.422887,0.172015,0.011079,2.764013,1.977407,-2.855978,-3.943964,-1.646609,120.290504,5.268795,1.740954,0.327155
5556,23.150000,0.428368,0.174013,0.010387,2.764010,1.977412,-2.855987,-3.702129,-2.042190,120.123207,5.269155,1.742108,0.328112
5557,23.154000,0.425235,0.177074,0.009961,2.764014,1.977391,-2.855982,-2.874405,-2.133850,120.416199,5.269601,1.742884,0.329487
5558,23.158000,0.450868,0.162684,0.008896,2.764018,1.977395,-2.855984,-1.577883,-2.948556,119.984444,5.269868,1.744125,0.330044
5559,23.163000,0.436636,0.164681,0.005263,2.764022,1.977384,-2.855978,-1.094302,-3.157014,120.089096,5.270227,1.744647,0.331613
5560,23.167000,0.432036,0.167252,0.004795,2.764007,1.977396,-2.855978,-0.989123,-3.183985,119.987656,5.270407,1.745088,0.332928
5561,23.171000,0.431165,0.166217,-0.001985,2.764020,1.977400,-2.855980,-0.870494,-3.230030,120.221535,5.270822,1.745535,0.334781
5562,23.175000,0.434264,0.181177,0.002963,2.764014,1.977406,-2.855989,-1.002453,-3.169808,119.826012,5.271011,1.745879,0.336009
5563,23.179000,0.431284,0.174684,0.009798,2.764014,1.977403,-2.855983,-1.269899,-3.095414,119.659599,5.271297,1.746165,0.337472
5564,23.183000,0.422047,0.178865,0.014809,2.764037,1.977411,-2.855989,-0.839230,-3.052762,120.217079,5.271773,1.746264,0.339476
5565,23.188000,0.413795,0.181525,0.015435,2.764030,1.977410,-2.855985,-0.730140,-3.090084,120.349068,5.272077,1.746530,0.341177
5566,23.192000,0.421425,0.158517,0.016827,2.764024,1.977413,-2.855994,-0.821592,-3.023486,120.373695,5.272444,1.746783,0.342865
5567,23.196000,0.412720,0.171974,0.019261,2.764027,1.977404,-2.855987,-3.060492,-2.720711,119.246979,5.272472,1.746554,0.344376
5568,23.200000,0.398677,0.173926,0.015609,2.764022,1.977391,-2.855985,-3.819857,-2.331258,118.918884,5.272543,1.747250,0.344975
5569,23.204000,0.428878,0.169671,0.017225,2.764017,1.977399,-2.855987,-3.466229,-2.455289,119.039268,5.272892,1.747595,0.346476
5570,23.208000,0.408179,0.194490,0.020659,2.764016,1.977394,-2.855987,-1.694603,-2.538793,120.150253,5.273705,1.747641,0.348756
5571,23.212000,0.409862,0.183106,0.016382,2.764020,1.977407,-2.855984,-2.498376,-2.417411,119.686073,5.274054,1.747687,0.350428
5572,23.217000,0.423003,0.172762,0.008304,2.764017,1.977395,-2.855978,-4.097484,-2.196680,119.434120,5.274173,1.747304,0.352858
5573,23.221000,0.438698,0.172936,0.013101,2.764026,1.977409,-2.855982,-3.938024,-2.171106,119.382446,5.274394,1.747582,0.354369
5574,23.225000,0.414531,0.178648,0.011511,2.764016,1.977424,-2.855988,-2.480718,-1.969324,120.222832,5.274774,1.747963,0.355902
5575,23.229000,0.423597,0.181974,0.005430,2.764014,1.977422,-2.855980,-0.635642,-2.431769,120.591690,5.275353,1.748759,0.356892
5576,23.233000,0.434211,0.172503,0.006571,2.764013,1.977412,-2.855983,0.011420,-2.848792,120.473389,5.275798,1.749460,0.357919
5577,23.238000,0.420688,0.193553,0.013509,2.764015,1.977394,-2.855974,-0.858765,-2.762446,119.987534,5.276093,1.749680,0.359196
5578,23.242000,0.438016,0.181100,0.014789,2.764031,1.977401,-2.855980,-0.330056,-2.072960,121.200684,5.276572,1.749143,0.362150
5579,23.246000,0.437137,0.179075,0.017033,2.764017,1.977403,-2.855983,-0.215190,-1.933607,121.273491,5.276964,1.749182,0.363661
5580,23.250000,0.431576,0.177549,0.005256,2.764026,1.977401,-2.855978,0.417752,-2.979180,120.195679,5.277115,1.750658,0.363465
5581,23.254000,0.428080,0.181948,0.001112,2.764020,1.977403,-2.855975,0.290849,-3.099897,119.928604,5.277462,1.751158,0.364546
5582,23.258000,0.426166,0.164189,0.004936,2.764023,1.977399,-2.855969,0.165502,-3.112520,119.974586,5.277809,1.751382,0.365995
5583,23.262000,0.394502,0.171908,0.008301,2.764021,1.977403,-2.855979,0.341327,-3.099005,120.251106,5.278245,1.751663,0.367701
5584,23.267000,0.421742,0.170662,0.007163,2.764026,1.977402,-2.855984,0.208161,-3.141762,120.195076,5.278637,1.751876,0.369025
5585,23.271000,0.406152,0.170736,0.010029,2.764020,1.977397,-2.855988,0.085121,-3.185694,120.107620,5.278982,1.752057,0.370228
5586,23.275000,0.412797,0.167546,0.006331,2.764026,1.977397,-2.855979,0.125450,-3.245089,120.098671,5.279331,1.752341,0.371534
5587,23.279000,0.423410,0.173536,0.006433,2.764020,1.977385,-2.855978,0.031931,-3.280693,120.079102,5.279694,1.752639,0.372837
5588,23.283000,0.422968,0.190110,0.013772,2.764026,1.977395,-2.855982,-0.374360,-3.317734,119.836121,5.280054,1.752906,0.374125
5589,23.288000,0.433886,0.171787,0.017009,2.764020,1.977395,-2.855990,-0.709219,-3.226080,119.849510,5.280495,1.752977,0.375676
5590,23.292000,0.460748,0.170711,0.020874,2.764008,1.977444,-2.855979,-0.211438,-3.299300,120.189064,5.280830,1.753187,0.377168
5591,23.296000,0.451234,0.165661,0.007726,2.764021,1.977437,-2.855986,-2.843892,-3.212533,119.204109,5.280952,1.752792,0.378859
5592,23.300000,0.413106,0.186557,0.004237,2.764024,1.977402,-2.855974,-3.659757,-2.769604,119.634575,5.281209,1.752474,0.380816
5593,23.304000,0.433727,0.172055,0.006868,2.764019,1.977389,-2.855973,-3.384223,-2.962687,119.180710,5.281738,1.753616,0.380796
5594,23.308000,0.428926,0.170015,0.006434,2.764021,1.977392,-2.855975,-3.108567,-3.203957,119.004654,5.282028,1.753890,0.381721
5595,23.313000,0.431570,0.151415,0.019069,2.764019,1.977386,-2.855974,-3.251379,-3.023371,119.123940,5.282372,1.753831,0.383197
5596,23.317000,0.412292,0.170257,0.009146,2.764026,1.977389,-2.855985,-2.284447,-3.116038,119.481468,5.282878,1.754025,0.384684
5597,23.321000,0.435783,0.173824,0.008431,2.764019,1.977396,-2.855986,-0.400849,-3.394046,120.323044,5.283409,1.754024,0.386498
5598,23.325000,0.437877,0.173679,0.014989,2.764015,1.977386,-2.855983,0.105507,-3.486572,120.420242,5.283784,1.754087,0.388092
5599,23.329000,0.439400,0.162849,0.005929,2.764020,1.977405,-2.855975,-0.461511,-2.875199,120.923721,5.284034,1.753721,0.390211
5600,23.333000,0.428976,0.154064,0.004574,2.764018,1.977401,-2.855973,-0.042781,-2.988497,120.809517,5.284337,1.754108,0.391374
5601,23.337000,0.412543,0.181239,0.011699,2.764021,1.977402,-2.855976,0.227948,-3.064149,120.430702,5.284603,1.753821,0.392036
5602,23.342000,0.414299,0.178479,0.008779,2.764018,1.977408,-2.855978,-0.221740,-2.813867,120.580666,5.284839,1.753646,0.393933
5603,23.346000,0.420545,0.167426,0.005741,2.764007,1.977398,-2.855972,-0.215528,-2.857683,120.238213,5.285240,1.753869,0.395061
5604,23.350000,0.435683,0.158091,0.007067,2.764021,1.977389,-2.855981,0.341964,-3.066791,120.235130,5.285610,1.754134,0.396046
5605,23.354000,0.439375,0.161319,0.008918,2.764020,1.977392,-2.855982,0.305695,-2.945405,120.303154,5.285958,1.754061,0.397500
5606,23.358000,0.451992,0.154283,-0.000581,2.764023,1.977394,-2.855978,0.133518,-2.782887,120.402512,5.286252,1.753861,0.399055
5607,23.363000,0.430761,0.143405,0.011308,2.764019,1.977380,-2.855976,0.137342,-2.739037,120.489296,5.286566,1.753772,0.400560
5608,23.367000,0.407003,0.149608,0.006320,2.764021,1.977394,-2.855973,0.238872,-2.839860,120.056847,5.286675,1.753907,0.401269
5609,23.371000,0.406403,0.156745,0.005741,2.764019,1.977387,-2.855971,-1.963902,-2.337893,119.659920,5.286901,1.753124,0.403602
5610,23.375000,0.426719,0.138389,0.002788,2.764018,1.977393,-2.855975,-2.311219,-2.153707,119.760719,5.287173,1.753087,0.405286
5611,23.379000,0.417912,0.172162,0.009069,2.764018,1.977394,-2.855976,-1.903402,-2.231912,119.811531,5.287516,1.753496,0.406108
5612,23.383000,0.403898,0.181158,0.015989,2.764028,1.977402,-2.855978,-0.002915,-2.562295,120.353111,5.287972,1.753826,0.407307
5613,23.387000,0.411312,0.169412,0.017406,2.764020,1.977396,-2.855983,0.273404,-2.813702,120.345558,5.288344,1.753906,0.408649
5614,23.392000,0.425455,0.179691,0.017319,2.764029,1.977402,-2.855979,-1.541349,-2.575754,119.607979,5.288633,1.753772,0.409867
5615,23.396000,0.450751,0.180548,0.015594,2.764025,1.977405,-2.855987,-2.325724,-2.535737,118.940231,5.288769,1.753992,0.410417
5616,23.400000,0.427102,0.185963,0.019268,2.764028,1.977399,-2.855984,-2.022602,-2.648107,118.978813,5.289142,1.754157,0.411722
5617,23.404000,0.429322,0.170692,0.015215,2.764017,1.977400,-2.855978,-2.436531,-2.329436,119.561768,5.289604,1.753350,0.414698
5618,23.408000,0.440829,0.156065,0.011541,2.764013,1.977405,-2.855978,-2.989007,-2.332922,119.740227,5.289879,1.753218,0.416396
5619,23.413000,0.405330,0.168588,0.012633,2.764023,1.977395,-2.855980,-2.691455,-2.312151,119.828659,5.290226,1.753441,0.417769
5620,23.417000,0.420358,0.161366,0.013687,2.764015,1.977383,-2.855983,-2.462668,-2.420107,119.940636,5.290658,1.753633,0.418983
5621,23.421000,0.432257,0.160590,0.016477,2.764010,1.977387,-2.855984,-1.235239,-2.490265,120.375885,5.291192,1.753760,0.420271
5622,23.425000,0.429080,0.167942,0.010469,2.764012,1.977382,-2.855979,0.139281,-3.042273,120.228134,5.291435,1.754277,0.420541
5623,23.429000,0.440617,0.157257,0.010476,2.764011,1.977401,-2.855985,0.058831,-3.053762,120.259712,5.291843,1.754237,0.421895
5624,23.433000,0.427707,0.173115,0.011705,2.764012,1.977408,-2.855983,-0.287688,-2.980716,120.033066,5.292157,1.754272,0.423193
5625,23.438000,0.437264,0.164891,0.014020,2.764009,1.977407,-2.855972,0.108934,-3.030488,120.458580,5.292616,1.754205,0.425019
5626,23.442000,0.411129,0.189567,0.013521,2.764015,1.977409,-2.855985,-1.242127,-2.780816,119.793259,5.292933,1.753933,0.426388
5627,23.446000,0.423568,0.172899,0.005394,2.764013,1.977386,-2.855978,-2.486692,-2.653159,119.438744,5.293305,1.753631,0.427857
5628,23.450000,0.421751,0.167022,0.008705,2.764015,1.977389,-2.855970,-1.844306,-2.416988,120.113770,5.293677,1.753508,0.429717
5629,23.454000,0.409759,0.171408,0.011986,2.764011,1.977382,-2.855969,0.009494,-2.873470,120.525436,5.294086,1.753884,0.430484
5630,23.458000,0.422318,0.170010,0.012435,2.764011,1.977381,-2.855974,0.366604,-3.100549,120.457748,5.294442,1.753978,0.431623
5631,23.462000,0.439076,0.160644,0.006043,2.764019,1.977398,-2.855980,0.312300,-3.056414,120.473717,5.294781,1.753914,0.433059
5632,23.467000,0.401213,0.179408,0.011119,2.764019,1.977402,-2.855984,-1.122605,-2.788636,119.988022,5.295177,1.753605,0.434660
5633,23.471000,0.425035,0.178550,0.008248,2.764014,1.977413,-2.855986,-2.517984,-2.368350,119.462563,5.295420,1.753353,0.435919
5634,23.475000,0.415048,0.169339,0.012304,2.764015,1.977402,-2.855978,-3.226470,-2.257772,119.605453,5.295619,1.752760,0.438376
5635,23.479000,0.422794,0.175122,0.022037,2.764023,1.977400,-2.855987,-2.848307,-2.264802,119.890068,5.295970,1.752947,0.439789
5636,23.483000,0.427216,0.163759,0.013607,2.764024,1.977397,-2.855983,-2.343006,-2.515398,119.781235,5.296265,1.752769,0.440766
5637,23.488000,0.430294,0.165966,0.005445,2.764027,1.977390,-2.855992,-1.795366,-2.256894,120.490410,5.296756,1.752496,0.442651
5638,23.492000,0.430869,0.163381,0.009078,2.764023,1.977400,-2.855990,-0.902821,-2.340499,120.806732,5.297356,1.752584,0.443809
5639,23.496000,0.428890,0.161903,0.017070,2.764012,1.977393,-2.855990,-0.512086,-2.647674,120.596634,5.297761,1.752840,0.444673
5640,23.500000,0.413666,0.177435,0.016507,2.764019,1.977403,-2.855986,-0.183543,-2.840333,120.748085,5.298189,1.752797,0.446054
5641,23.504000,0.437070,0.178734,0.014223,2.764028,1.977399,-2.855977,0.058704,-2.872607,120.947777,5.298595,1.752627,0.447686
5642,23.508000,0.429416,0.189814,0.008247,2.764020,1.977390,-2.855979,0.249361,-2.862137,121.089691,5.298992,1.752379,0.449322
5643,23.512000,0.437205,0.176411,0.009908,2.764021,1.977393,-2.855977,-0.825240,-2.899647,120.064575,5.299115,1.752329,0.449802
5644,23.517000,0.424812,0.165122,0.014707,2.764016,1.977391,-2.855984,-1.505116,-2.824782,119.659546,5.299417,1.752271,0.450911
5645,23.521000,0.423068,0.157519,0.014582,2.764023,1.977408,-2.855992,-1.552380,-2.776093,119.702164,5.299761,1.752046,0.452316
5646,23.525000,0.429574,0.174324,0.012147,2.764015,1.977404,-2.855989,-2.149189,-2.422328,120.198547,5.300210,1.751023,0.455105
5647,23.529000,0.436330,0.172932,0.009472,2.764009,1.977403,-2.855989,-0.226512,-2.519985,121.281693,5.300739,1.751136,0.456655
5648,23.533000,0.430899,0.191381,0.010307,2.764017,1.977401,-2.855988,0.374211,-2.931329,121.147247,5.301165,1.751174,0.457718
5649,23.538000,0.426159,0.175645,0.011868,2.764023,1.977399,-2.855982,0.217203,-2.921401,120.870171,5.301336,1.751084,0.458486
5650,23.542000,0.424755,0.171143,0.013189,2.764014,1.977405,-2.855979,0.028234,-2.862346,121.076836,5.301839,1.750797,0.460324
5651,23.546000,0.403791,0.148148,0.007696,2.764002,1.977389,-2.855969,0.257047,-2.916598,120.895126,5.302089,1.750584,0.461455
5652,23.550000,0.423172,0.153177,0.001739,2.764009,1.977390,-2.855975,0.501348,-2.957138,120.850502,5.302360,1.750393,0.462880
5653,23.554000,0.408555,0.156050,0.001292,2.764012,1.977387,-2.855978,0.148030,-2.888236,120.720291,5.302762,1.750082,0.464330
5654,23.558000,0.406201,0.159255,-0.001778,2.764009,1.977395,-2.855970,-0.055455,-2.913053,120.482872,5.303021,1.749812,0.465409
5655,23.563000,0.431040,0.160200,0.004467,2.764010,1.977393,-2.855974,0.308495,-2.723358,121.102982,5.303414,1.749136,0.467475
5656,23.567000,0.429512,0.175147,0.012490,2.764013,1.977393,-2.855967,0.189221,-2.658177,121.237991,5.303800,1.748735,0.469169
5657,23.571000,0.410179,0.181689,0.013759,2.764018,1.977402,-2.855981,-1.240025,-2.695549,120.466660,5.304086,1.748509,0.470123
5658,23.575000,0.404013,0.182858,0.014362,2.764014,1.977402,-2.855983,-2.104920,-2.735110,119.912003,5.304307,1.748492,0.470799
5659,23.579000,0.424295,0.190917,0.013371,2.764019,1.977419,-2.855984,-2.175668,-2.757542,119.924164,5.304636,1.748237,0.472163
5660,23.583000,0.448838,0.183734,0.016918,2.764026,1.977409,-2.855984,-1.099467,-2.797402,120.552994,5.305108,1.747853,0.474005
5661,23.587000,0.440073,0.170912,0.014964,2.764024,1.977414,-2.855989,-0.459926,-2.887372,120.881767,5.305582,1.747380,0.475564
5662,23.592000,0.420878,0.175593,0.014380,2.764015,1.977404,-2.855984,-0.482421,-2.906955,120.867081,5.305889,1.747080,0.476861
5663,23.596000,0.400892,0.192506,0.008386,2.764017,1.977406,-2.855979,-0.442894,-2.865946,120.860359,5.306206,1.746635,0.478298
5664,23.600000,0.424797,0.180998,0.014570,2.764009,1.977399,-2.855974,-0.262566,-2.673089,121.385849,5.306586,1.745953,0.480450
5665,23.604000,0.456806,0.156898,0.017554,2.764013,1.977388,-2.855971,-0.102159,-2.897784,121.146004,5.306825,1.745798,0.481348
5666,23.608000,0.434398,0.161408,0.009872,2.764015,1.977394,-2.855973,-0.061101,-3.033308,121.015846,5.307094,1.745618,0.482523
5667,23.613000,0.403977,0.162911,0.005833,2.764010,1.977395,-2.855983,0.015076,-3.043247,121.059288,5.307357,1.745184,0.483927
5668,23.617000,0.394475,0.175188,0.008893,2.764009,1.977397,-2.855979,-0.248185,-2.827681,121.229889,5.307755,1.744487,0.485844
5669,23.621000,0.407577,0.169483,0.008346,2.764012,1.977384,-2.855983,-1.879899,-2.500118,120.715157,5.307935,1.743763,0.487400
5670,23.625000,0.417219,0.178254,0.017632,2.764017,1.977402,-2.855982,-3.257192,-2.182125,120.322762,5.308203,1.742942,0.489126
5671,23.629000,0.450710,0.165784,0.019822,2.764016,1.977402,-2.855978,-3.632723,-2.071226,120.436249,5.308439,1.742384,0.490933
5672,23.633000,0.449070,0.176322,0.014590,2.764024,1.977402,-2.855983,-3.381581,-2.173416,120.363190,5.308540,1.742120,0.492217
5673,23.637000,0.431686,0.168095,0.010405,2.764018,1.977405,-2.855981,-3.438982,-1.939145,120.295631,5.308836,1.741744,0.493428
5674,23.642000,0.413864,0.162250,0.006628,2.764011,1.977404,-2.855975,-3.901445,-1.811208,120.498009,5.308915,1.740910,0.495612
5675,23.646000,0.417804,0.158671,0.001101,2.764009,1.977396,-2.855976,-3.416316,-1.823518,120.635620,5.309272,1.740852,0.496922
5676,23.650000,0.402711,0.158317,0.006285,2.764005,1.977401,-2.855978,-3.068122,-1.844009,120.497528,5.309563,1.740772,0.497802
5677,23.654000,0.416695,0.156761,0.007846,2.764006,1.977397,-2.855982,-0.260308,-2.383061,121.442993,5.310060,1.740617,0.499273
5678,23.658000,0.420322,0.171218,0.008690,2.764010,1.977396,-2.855982,0.038714,-2.466806,121.416763,5.310313,1.740269,0.500707
5679,23.663000,0.426840,0.176140,0.011510,2.764017,1.977401,-2.855987,0.061372,-2.348545,121.652313,5.310735,1.739743,0.502617
5680,23.667000,0.438719,0.166027,0.009616,2.764028,1.977417,-2.855986,-1.327679,-2.251416,120.676682,5.310755,1.739344,0.503410
5681,23.671000,0.434554,0.167713,0.006772,2.764026,1.977414,-2.855985,-2.089429,-2.020980,120.464264,5.310974,1.738953,0.504686
5682,23.675000,0.406371,0.170018,0.011502,2.764024,1.977408,-2.855976,-1.920867,-2.011736,120.524895,5.311259,1.738505,0.506153
5683,23.679000,0.424912,0.160502,0.011443,2.764017,1.977402,-2.855973,-1.652051,-1.973126,120.757812,5.311609,1.738049,0.507732
5684,23.683000,0.423836,0.162606,0.006206,2.764023,1.977394,-2.855976,-2.000362,-1.439737,121.469612,5.312047,1.736865,0.510529
5685,23.688000,0.432627,0.170990,0.007622,2.764019,1.977392,-2.855983,-3.144191,-1.369474,121.311020,5.312342,1.736191,0.512350
5686,23.692000,0.406109,0.182365,0.014470,2.764015,1.977390,-2.855983,-3.248976,-1.583035,120.862877,5.312611,1.736070,0.513237
5687,23.696000,0.422632,0.190734,0.009540,2.764013,1.977409,-2.855987,-1.837768,-1.475384,121.614937,5.312945,1.735710,0.514802
5688,23.700000,0.428523,0.189511,0.019931,2.764016,1.977406,-2.855986,-0.980968,-1.451022,122.226868,5.313297,1.735304,0.516334
5689,23.704000,0.458092,0.175488,0.021316,2.764015,1.977399,-2.855987,-1.151707,-1.389977,122.228271,5.313604,1.734956,0.517899
5690,23.708000,0.427743,0.198196,0.021846,2.764016,1.977404,-2.855982,-1.091909,-1.348827,122.235283,5.313953,1.734604,0.519295
5691,23.712000,0.432498,0.185274,0.021031,2.764015,1.977395,-2.855978,-1.178583,-1.351137,122.394585,5.314374,1.734178,0.520956
5692,23.717000,0.419939,0.184572,0.009227,2.764018,1.977407,-2.855983,-1.053769,-1.108111,122.774498,5.314720,1.733636,0.522630
5693,23.721000,0.404909,0.191183,0.013098,2.764017,1.977414,-2.855992,-0.866619,-1.108925,122.788857,5.315007,1.733300,0.523891
5694,23.725000,0.408149,0.173732,0.008525,2.764008,1.977396,-2.855991,-0.441441,-1.734416,122.359398,5.315283,1.733520,0.524576
5695,23.729000,0.424869,0.171404,0.006795,2.764014,1.977402,-2.855989,-1.293740,-2.026981,121.530678,5.315411,1.733495,0.525152
5696,23.733000,0.412666,0.175025,0.006514,2.764008,1.977386,-2.855979,-2.103288,-1.797741,121.279449,5.315703,1.733116,0.526649
5697,23.738000,0.407297,0.193291,0.013777,2.764013,1.977405,-2.855980,-2.182555,-1.564985,121.504616,5.316030,1.732546,0.528464
5698,23.742000,0.408647,0.188355,0.014090,2.764007,1.977407,-2.855977,-2.838830,-1.432577,121.314476,5.316364,1.732032,0.530160
5699,23.746000,0.417200,0.170546,0.017233,2.764011,1.977404,-2.855973,-3.161850,-1.342714,121.428360,5.316670,1.731572,0.532011
5700,23.750000,0.436683,0.166194,0.004951,2.764020,1.977402,-2.855982,-1.460229,-1.410643,122.484009,5.317065,1.731369,0.533997
5701,23.754000,0.409874,0.171507,0.009129,2.764011,1.977408,-2.855990,-1.543309,-1.122377,122.826935,5.317073,1.730667,0.535590
5702,23.758000,0.413856,0.169114,0.002990,2.764010,1.977405,-2.855985,-1.665186,-1.082384,122.809860,5.317360,1.730344,0.537086
5703,23.762000,0.417880,0.166012,0.004421,2.764015,1.977398,-2.855983,-1.338012,-1.079080,122.732216,5.317643,1.730031,0.538714
5704,23.767000,0.418562,0.173027,0.009930,2.764018,1.977394,-2.855983,-1.204583,-1.245376,122.297066,5.318168,1.729927,0.539477
5705,23.771000,0.434797,0.169431,0.013852,2.764013,1.977401,-2.855973,-1.227114,-1.392403,121.838280,5.318356,1.729919,0.540120
5706,23.775000,0.438466,0.157778,0.013531,2.764014,1.977402,-2.855974,-1.305934,-1.387643,121.820534,5.318649,1.729696,0.541484
5707,23.779000,0.407703,0.158132,0.008269,2.764019,1.977395,-2.855980,-2.334160,-1.155185,121.509476,5.318949,1.729084,0.543018
5708,23.783000,0.417069,0.150484,0.001189,2.764012,1.977399,-2.855982,-3.226355,-0.799192,121.299843,5.319139,1.728597,0.544586
5709,23.788000,0.409087,0.151213,0.008135,2.764024,1.977400,-2.855971,-3.141171,-0.882754,121.081345,5.319280,1.728456,0.545627
5710,23.792000,0.422924,0.162110,0.004041,2.764019,1.977402,-2.855980,-2.680560,-1.200238,121.113640,5.319630,1.728408,0.546904
5711,23.796000,0.419208,0.175294,0.004199,2.764017,1.977391,-2.855981,-2.549123,-1.160118,121.216560,5.319949,1.728070,0.548457
5712,23.800000,0.429454,0.186894,0.013708,2.764020,1.977391,-2.855983,-2.748645,-0.970538,121.378952,5.320183,1.727809,0.549799
5713,23.804000,0.420915,0.183322,0.018842,2.764028,1.977400,-2.855991,-2.581347,-0.526130,122.336243,5.320849,1.726779,0.552723
5714,23.808000,0.438468,0.173751,0.017574,2.764023,1.977414,-2.855989,-2.521827,-0.367012,122.846611,5.321218,1.726301,0.554634
5715,23.813000,0.421739,0.179105,0.016916,2.764024,1.977408,-2.855977,-2.286585,-0.449635,123.395554,5.321429,1.726151,0.555978
5716,23.817000,0.429320,0.169584,0.012898,2.764015,1.977413,-2.855990,-1.692253,-0.809935,122.813225,5.321848,1.726096,0.556251
5717,23.821000,0.421182,0.166808,0.009920,2.764010,1.977395,-2.855988,-1.165783,-1.346153,122.508965,5.322229,1.726413,0.556853
5718,23.825000,0.422994,0.167623,0.007940,2.764006,1.977388,-2.855982,-0.901849,-1.549287,122.466560,5.322563,1.726481,0.557828
5719,23.829000,0.416235,0.165848,0.004046,2.764011,1.977406,-2.855987,-0.803596,-1.566261,122.542038,5.322899,1.726261,0.559195
5720,23.833000,0.433700,0.146379,0.006758,2.764016,1.977406,-2.855978,-1.153888,-1.550272,122.361092,5.323189,1.726096,0.560427
5721,23.837000,0.450849,0.158394,0.008219,2.764014,1.977394,-2.855985,-1.247821,-1.625279,122.224121,5.323425,1.725961,0.561595
